datum,kraj,disciplina,mesto
19-03-2016,St. Moritz,Giant Slalom,15
05-03-2016,Kranjska Gora,Giant Slalom,18
04-03-2016,Kranjska Gora,Giant Slalom,DNF1
28-02-2016,Hinterstoder,Giant Slalom,22
26-02-2016,Hinterstoder,Giant Slalom,26
13-02-2016,Yuzawa Naeba,Giant Slalom,3
21-12-2015,Alta Badia,Parallel Giant Slalom,6
20-12-2015,Alta Badia,Giant Slalom,22
12-12-2015,Val d'Is̬re,Giant Slalom,DNQ1
06-12-2015,Beaver Creek,Giant Slalom,19
25-10-2015,Soelden,Giant Slalom,DNQ1
14-03-2015,Kranjska Gora,Giant Slalom,28
01-03-2015,Garmisch Partenkirchen,Giant Slalom,29
10-01-2015,Adelboden,Giant Slalom,12
21-12-2014,Alta Badia,Giant Slalom,24
12-12-2014,Are,Giant Slalom,DNQ1
07-12-2014,Beaver Creek,Giant Slalom,DNQ1
26-10-2014,Soelden,Giant Slalom,DNF1
08-03-2014,Kranjska Gora,Giant Slalom,26
02-02-2014,St. Moritz,Giant Slalom,19
11-01-2014,Adelboden,Giant Slalom,18
22-12-2013,Alta Badia,Giant Slalom,25
14-12-2013,Val d'Isere,Giant Slalom,DNF1
08-12-2013,Beaver Creek,Giant Slalom,27
27-10-2013,Soelden,Giant Slalom,17
16-03-2013,Lenzerheide,Giant Slalom,7
09-03-2013,Kranjska Gora,Giant Slalom,11
24-02-2013,Garmisch-Partenkirchen,Giant Slalom,10
12-01-2013,Adelboden,Giant Slalom,DNF2
16-12-2012,Alta Badia,Giant Slalom,DNF2
09-12-2012,Val d'Isere,Giant Slalom,5
02-12-2012,Beaver Creek,Giant Slalom,9
01-12-2012,Beaver Creek,Super G,42
28-10-2012,Soelden,Giant Slalom,DNF1
17-03-2012,Schladming,Giant Slalom,DSQ2
10-03-2012,Kranjska Gora,Giant Slalom,4
26-02-2012,Crans Montana,Giant Slalom,1
18-02-2012,Bansko,Giant Slalom,2
07-01-2012,Adelboden,Giant Slalom,3
18-12-2011,Alta Badia,Giant Slalom,1
06-12-2011,Beaver Creek,Giant Slalom,DNF2
04-12-2011,Beaver Creek,Giant Slalom,26
23-10-2011,Soelden,Giant Slalom,18
05-03-2011,Kranjska Gora,Giant Slalom,10
06-02-2011,Hinterstoder,Giant Slalom,28
08-01-2011,Adelboden,Giant Slalom,10
19-12-2010,Alta Badia,Giant Slalom,DNQ1
11-12-2010,Val d'Isere,Giant Slalom,3
05-12-2010,Beaver Creek,Giant Slalom,7
12-03-2010,Garmisch Partenkirchen,Giant Slalom,19
30-01-2010,Kranjska Gora,Giant Slalom,4
29-01-2010,Kranjska Gora,Giant Slalom,9
20-12-2009,Alta Badia,Giant Slalom,1
13-12-2009,Val d'Isere,Giant Slalom,2
11-12-2009,Val d'Isere,Super Combined,DNF1
06-12-2009,Beaver Creek,Giant Slalom,DNF2
25-10-2009,Soelden,Giant Slalom,4
13-03-2009,Are,Giant Slalom,10
28-02-2009,Kranjska Gora,Giant Slalom,3
21-02-2009,Sestriere,Giant Slalom,16
10-01-2009,Adelboden,Giant Slalom,2
21-12-2008,Alta Badia,Giant Slalom,8
13-12-2008,Val d'Isere,Giant Slalom,2
12-12-2008,Val d'Isere,Super Combined,DNF1
07-12-2008,Beaver Creek,Giant Slalom,12
26-10-2008,Soelden,Giant Slalom,21
14-03-2008,Bormio,Giant Slalom,25
08-03-2008,Kranjska Gora,Giant Slalom,3
23-02-2008,"Whistler, BC",Giant Slalom,13
21-02-2008,"Whistler, BC",Super G,DNF1
05-01-2008,Adelboden,Giant Slalom,18
16-12-2007,La Villa - Alta Badia,Giant Slalom,8
08-12-2007,Bad Kleinkirchheim,Giant Slalom,1
02-12-2007,"Beaver Creek, CO",Giant Slalom,4
29-11-2007,"Beaver Creek, CO",Super Combined,34
25-11-2007,"Lake Louise, AB",Super G,36
28-10-2007,Soelden,Giant Slalom,DNF2
17-03-2007,Lenzerheide,Giant Slalom,2
11-03-2007,Kvitfjell,Super G,24
09-03-2007,Kvitfjell,Super Combined,28
03-03-2007,Kranjska Gora,Giant Slalom,3
06-01-2007,Adelboden,Giant Slalom,2
21-12-2006,Hinterstoder,Giant Slalom,6
20-12-2006,Hinterstoder,Super G,DNF1
17-12-2006,Alta Badia,Giant Slalom,13
02-12-2006,"Beaver Creek, CO",Giant Slalom,1
26-11-2006,"Lake Louise, AB",Super G,37
17-03-2006,Are,Giant Slalom,2
05-03-2006,Yongpyong,Giant Slalom,14
04-03-2006,Yongpyong,Giant Slalom,2
29-01-2006,Garmisch-Partenkirchen,Super G,37
07-01-2006,Adelboden,Giant Slalom,11
21-12-2005,Kranjska Gora,Giant Slalom,2
18-12-2005,Alta Badia,Giant Slalom,1
03-12-2005,"Beaver Creek, CO",Giant Slalom,13
01-12-2005,"Beaver Creek, CO",Super G,DNF1
27-11-2005,"Lake Louise, AB",Super G,47
23-10-2005,Soelden,Giant Slalom,6
12-03-2005,Lenzerheide,Giant Slalom,9
26-02-2005,Kranjska Gora,Giant Slalom,4
11-01-2005,Adelboden,Giant Slalom,1
21-12-2004,Flachau,Giant Slalom,19
19-12-2004,Alta Badia,Giant Slalom,7
12-12-2004,Val d'Isere,Giant Slalom,13
04-12-2004,"Beaver Creek, CO",Giant Slalom,14
02-12-2004,"Beaver Creek, CO",Super G,41
24-10-2004,Soelden,Giant Slalom,2
28-02-2004,Kranjska Gora,Giant Slalom,DNF1
07-02-2004,Adelboden,Giant Slalom,2
03-01-2004,Flachau,Giant Slalom,2
21-12-2003,Alta Badia,Giant Slalom,4
14-12-2003,Alta Badia,Giant Slalom,DNF1
22-11-2003,"Park City, UT",Giant Slalom,6
26-10-2003,Soelden,Giant Slalom,15
