datum,kraj,disciplina,mesto
17-03-2016,St. Moritz,Super G,DNF1
16-03-2016,St. Moritz,Downhill,6
13-03-2016,Kvitfjell,Super G,14
12-03-2016,Kvitfjell,Downhill,8
06-02-2016,Jeongseon,Downhill,22
30-01-2016,Garmisch Partenkirchen,Downhill,6
23-01-2016,Kitzbuehel,Downhill,18
22-01-2016,Kitzbuehel,Super G,DNF1
16-01-2016,Wengen,Downhill,42
29-12-2015,Santa Caterina,Downhill,17
19-12-2015,Val Gardena / Groeden,Downhill,13
18-12-2015,Val Gardena / Groeden,Super G,19
05-12-2015,Beaver Creek,Super G,6
04-12-2015,Beaver Creek,Downhill,12
29-11-2015,Lake Louise,Super G,4
28-11-2015,Lake Louise,Downhill,3
18-03-2015,Meribel,Downhill,20
08-03-2015,Kvitfjell,Super G,24
07-03-2015,Kvitfjell,Downhill,6
28-02-2015,Garmisch Partenkirchen,Downhill,22
22-02-2015,Saalbach,Super G,9
21-02-2015,Saalbach,Downhill,DNS1
24-01-2015,Kitzbuehel,Downhill,44
23-01-2015,Kitzbuehel,Super G,DNF1
18-01-2015,Wengen,Downhill,31
28-12-2014,Santa Caterina,Downhill,1
20-12-2014,Val Gardena / Groeden,Super G,26
19-12-2014,Val Gardena / Groeden,Downhill,13
06-12-2014,Beaver Creek,Super G,28
05-12-2014,Beaver Creek,Downhill,5
30-11-2014,Lake Louise,Super G,21
29-11-2014,Lake Louise,Downhill,10
13-03-2014,Lenzerheide,Super G,9
12-03-2014,Lenzerheide,Downhill,6
02-03-2014,Kvitfjell,Super G,DNF1
01-03-2014,Kvitfjell,Downhill,4
28-02-2014,Kvitfjell,Downhill,3
26-01-2014,Kitzbuehel,Super G,6
26-01-2014,Kitzbuehel,Super Combined,DNF2
25-01-2014,Kitzbuehel,Downhill,7
18-01-2014,Wengen,Downhill,28
29-12-2013,Bormio,Downhill,10
21-12-2013,Val Gardena / Groeden,Downhill,19
20-12-2013,Val Gardena / Groeden,Super G,16
07-12-2013,Beaver Creek,Super G,DNF1
06-12-2013,Beaver Creek,Downhill,15
01-12-2013,Lake Louise,Super G,22
30-11-2013,Lake Louise,Downhill,24
03-03-2013,Kvitfjell,Super G,37
02-03-2013,Kvitfjell,Downhill,16
23-02-2013,Garmisch-Partenkirchen,Downhill,33
27-01-2013,Kitzbuehel,Super Combined,DNF1
26-01-2013,Kitzbuehel,Downhill,19
25-01-2013,Kitzbuehel,Super G,32
19-01-2013,Wengen,Downhill,21
29-12-2012,Bormio,Downhill,7
15-12-2012,Val Gardena-Groeden,Downhill,10
14-12-2012,Val Gardena-Groeden,Super G,24
01-12-2012,Beaver Creek,Super G,DNF1
30-11-2012,Beaver Creek,Downhill,16
25-11-2012,Lake Louise,Super G,47
24-11-2012,Lake Louise,Downhill,39
04-03-2012,Kvitfjell,Super G,51
03-03-2012,Kvitfjell,Downhill,30
02-03-2012,Kvitfjell,Super G,DNF1
25-02-2012,Crans Montana,Super G,DNF1
24-02-2012,Crans Montana,Super G,DNF1
11-02-2012,Sochi,Downhill,31
04-02-2012,Chamonix,Downhill,27
03-02-2012,Chamonix,Downhill,13
28-01-2012,Garmisch-Partenkirchen,Downhill,27
21-01-2012,Kitzbuehel,Downhill,12
14-01-2012,Wengen,Downhill,39
29-12-2011,Bormio,Downhill,30
16-12-2011,Val Gardena-Groeden,Super G,31
03-12-2011,Beaver Creek,Super G,DNF1
02-12-2011,Beaver Creek,Downhill,33
27-11-2011,Lake Louise,Super G,28
26-11-2011,Lake Louise,Downhill,27
05-02-2011,Hinterstoder,Super G,34
29-01-2011,Chamonix,Downhill,35
22-01-2011,Kitzbuehel,Downhill,28
21-01-2011,Kitzbuehel,Super G,DNF1
15-01-2011,Wengen,Downhill,28
29-12-2010,Bormio,Downhill,20
18-12-2010,Val Gardena-Groeden,Downhill,33
17-12-2010,Val Gardena-Groeden,Super G,47
04-12-2010,Beaver Creek,Super G,31
28-11-2010,Lake Louise,Super G,20
27-11-2010,Lake Louise,Downhill,36
07-03-2010,Kvitfjell,Super G,28
06-03-2010,Kvitfjell,Downhill,40
16-01-2010,Wengen,Downhill,43
29-11-2009,Lake Louise,Super G,DNF1
28-11-2009,Lake Louise,Downhill,DNF1
