datum,kraj,disciplina,mesto
23-01-2016,Kitzbuehel,Downhill,DNF1
22-01-2016,Kitzbuehel,Super G,14
16-01-2016,Wengen,Downhill,39
19-12-2015,Val Gardena / Groeden,Downhill,21
18-12-2015,Val Gardena / Groeden,Super G,7
05-12-2015,Beaver Creek,Super G,17
04-12-2015,Beaver Creek,Downhill,17
29-11-2015,Lake Louise,Super G,24
28-11-2015,Lake Louise,Downhill,22
19-03-2015,Meribel,Super G,19
18-03-2015,Meribel,Downhill,3
08-03-2015,Kvitfjell,Super G,DNF1
07-03-2015,Kvitfjell,Downhill,8
28-02-2015,Garmisch Partenkirchen,Downhill,8
22-02-2015,Saalbach,Super G,22
21-02-2015,Saalbach,Downhill,24
24-01-2015,Kitzbuehel,Downhill,4
23-01-2015,Kitzbuehel,Super G,3
18-01-2015,Wengen,Downhill,13
28-12-2014,Santa Caterina,Downhill,16
20-12-2014,Val Gardena / Groeden,Super G,14
19-12-2014,Val Gardena / Groeden,Downhill,15
06-12-2014,Beaver Creek,Super G,6
05-12-2014,Beaver Creek,Downhill,31
30-11-2014,Lake Louise,Super G,30
29-11-2014,Lake Louise,Downhill,41
13-03-2014,Lenzerheide,Super G,DNS1
12-03-2014,Lenzerheide,Downhill,DNF1
02-03-2014,Kvitfjell,Super G,19
01-03-2014,Kvitfjell,Downhill,11
28-02-2014,Kvitfjell,Downhill,1
26-01-2014,Kitzbuehel,Super G,12
25-01-2014,Kitzbuehel,Downhill,42
18-01-2014,Wengen,Downhill,20
29-12-2013,Bormio,Downhill,42
21-12-2013,Val Gardena / Groeden,Downhill,12
20-12-2013,Val Gardena / Groeden,Super G,7
07-12-2013,Beaver Creek,Super G,15
06-12-2013,Beaver Creek,Downhill,DNF1
01-12-2013,Lake Louise,Super G,3
30-11-2013,Lake Louise,Downhill,6
03-03-2013,Kvitfjell,Super G,2
02-03-2013,Kvitfjell,Downhill,8
23-02-2013,Garmisch-Partenkirchen,Downhill,2
26-01-2013,Kitzbuehel,Downhill,8
25-01-2013,Kitzbuehel,Super G,11
19-01-2013,Wengen,Downhill,DSQ1
29-12-2012,Bormio,Downhill,DNF1
15-12-2012,Val Gardena-Groeden,Downhill,14
14-12-2012,Val Gardena-Groeden,Super G,17
01-12-2012,Beaver Creek,Super G,14
30-11-2012,Beaver Creek,Downhill,6
25-11-2012,Lake Louise,Super G,16
24-11-2012,Lake Louise,Downhill,28
15-03-2012,Schladming,Super G,11
14-03-2012,Schladming,Downhill,DSQ1
04-03-2012,Kvitfjell,Super G,13
03-03-2012,Kvitfjell,Downhill,23
02-03-2012,Kvitfjell,Super G,11
25-02-2012,Crans Montana,Super G,23
24-02-2012,Crans Montana,Super G,12
11-02-2012,Sochi,Downhill,25
04-02-2012,Chamonix,Downhill,29
03-02-2012,Chamonix,Downhill,47
28-01-2012,Garmisch-Partenkirchen,Downhill,29
21-01-2012,Kitzbuehel,Downhill,21
14-01-2012,Wengen,Downhill,26
29-12-2011,Bormio,Downhill,37
16-12-2011,Val Gardena-Groeden,Super G,34
03-12-2011,Beaver Creek,Super G,DNF1
02-12-2011,Beaver Creek,Downhill,8
27-11-2011,Lake Louise,Super G,DNF1
26-11-2011,Lake Louise,Downhill,10
29-01-2011,Chamonix,Downhill,DNF1
22-01-2011,Kitzbuehel,Downhill,11
21-01-2011,Kitzbuehel,Super G,2
15-01-2011,Wengen,Downhill,16
14-01-2011,Wengen,Super Combined,DNS2
29-12-2010,Bormio,Downhill,5
18-12-2010,Val Gardena-Groeden,Downhill,31
17-12-2010,Val Gardena-Groeden,Super G,9
04-12-2010,Beaver Creek,Super G,1
28-11-2010,Lake Louise,Super G,14
27-11-2010,Lake Louise,Downhill,14
11-03-2010,Garmisch Partenkirchen,Super G,5
07-03-2010,Kvitfjell,Super G,21
06-03-2010,Kvitfjell,Downhill,DNF1
24-01-2010,Kitzbuehel,Slalom,DNF1
24-01-2010,Kitzbuehel,Combined,DNF1
23-01-2010,Kitzbuehel,Downhill,22
22-01-2010,Kitzbuehel,Super G,3
16-01-2010,Wengen,Downhill,10
15-01-2010,Wengen,Super Combined,DNS2
29-12-2009,Bormio,Downhill,27
19-12-2009,Val Gardena - Groeden,Downhill,54
12-12-2009,Val d'Isere,Super G,DNF1
11-12-2009,Val d'Isere,Super Combined,DNF1
05-12-2009,Beaver Creek,Downhill,30
29-11-2009,Lake Louise,Super G,18
28-11-2009,Lake Louise,Downhill,48
12-03-2009,Are,Super G,21
11-03-2009,Are,Downhill,DNF1
07-03-2009,Kvitfjell,Downhill,23
06-03-2009,Kvitfjell,Downhill,28
25-01-2009,Kitzbuehel,Combined,11
25-01-2009,Kitzbuehel,Slalom,DNQ1
24-01-2009,Kitzbuehel,Downhill,31
23-01-2009,Kitzbuehel,Super G,17
17-01-2009,Wengen,Downhill,18
28-12-2008,Bormio,Downhill,32
20-12-2008,Val Gardena - Groeden,Downhill,21
19-12-2008,Val Gardena - Groeden,Super G,19
06-12-2008,Beaver Creek,Super G,11
05-12-2008,Beaver Creek,Downhill,26
30-11-2008,Lake Louise,Super G,DNF1
29-11-2008,Lake Louise,Downhill,4
13-03-2008,Bormio,Super G,DNF1
02-03-2008,Kvitfjell,Super G,1
01-03-2008,Kvitfjell,Downhill,9
29-02-2008,Kvitfjell,Downhill,16
23-02-2008,"Whistler, BC",Giant Slalom,DNQ1
21-02-2008,"Whistler, BC",Super G,12
27-01-2008,Chamonix,Super Combined,30
26-01-2008,Chamonix,Downhill,16
19-01-2008,Kitzbuehel,Downhill,31
18-01-2008,Kitzbuehel,Super G,26
13-01-2008,Wengen,Downhill,10
29-12-2007,Bormio,Downhill,DNF1
15-12-2007,Val Gardena-Groeden,Downhill,38
14-12-2007,Val Gardena-Groeden,Super G,19
03-12-2007,"Beaver Creek, CO",Super G,12
30-11-2007,"Beaver Creek, CO",Downhill,38
25-11-2007,"Lake Louise, AB",Super G,18
24-11-2007,"Lake Louise, AB",Downhill,9
15-03-2007,Lenzerheide,Super G,7
11-03-2007,Kvitfjell,Super G,16
10-03-2007,Kvitfjell,Downhill,17
24-02-2007,Garmisch-Partenkirchen,Downhill,39
23-02-2007,Garmisch-Partenkirchen,Downhill,32
20-01-2007,Val d'Isere,Downhill,27
14-01-2007,Wengen,Super Combined,DNS
13-01-2007,Wengen,Downhill,DNF1
29-12-2006,Bormio,Downhill,36
28-12-2006,Bormio,Downhill,25
20-12-2006,Hinterstoder,Super G,7
16-12-2006,Gardena/Groeden,Downhill,19
15-12-2006,Gardena/Groeden,Super G,6
01-12-2006,"Beaver Creek, CO",Downhill,33
26-11-2006,"Lake Louise, AB",Super G,22
25-11-2006,"Lake Louise, AB",Downhill,22
05-03-2006,Yongpyong,Giant Slalom,DNQ1
04-03-2006,Yongpyong,Giant Slalom,DNF1
14-01-2006,Wengen,Downhill,45
13-01-2006,Wengen,Super Combined,DNS
