datum,kraj,disciplina,mesto,zaostanek
11-03-2009,Are,Downhill,12,16.21
07-03-2009,Kvitfjell,Downhill,6,9.03
06-03-2009,Kvitfjell,Downhill,8,9.86
28-02-2009,Kranjska Gora,Giant Slalom,DNQ1,
22-02-2009,Sestriere,Super Combined,21,29.27
21-02-2009,Sestriere,Giant Slalom,22,11.88
25-01-2009,Kitzbuehel,Combined,DSQ2,
25-01-2009,Kitzbuehel,Slalom,DSQ1,
24-01-2009,Kitzbuehel,Downhill,38,37.18
23-01-2009,Kitzbuehel,Super G,5,8.01
18-01-2009,Wengen,Slalom,DNQ1,
17-01-2009,Wengen,Downhill,9,10.94
16-01-2009,Wengen,Super Combined,2,1.77
11-01-2009,Adelboden,Slalom,DNF1,
10-01-2009,Adelboden,Giant Slalom,14,9.35
28-12-2008,Bormio,Downhill,19,25.53
21-12-2008,Alta Badia,Giant Slalom,16,8.87
20-12-2008,Val Gardena - Groeden,Downhill,19,25.43
19-12-2008,Val Gardena - Groeden,Super G,26,16.73
13-12-2008,Val d'Isere,Giant Slalom,19,13.07
12-12-2008,Val d'Isere,Super Combined,7,12.35
07-12-2008,Beaver Creek,Giant Slalom,DNF1,
06-12-2008,Beaver Creek,Super G,12,14.37
05-12-2008,Beaver Creek,Downhill,11,13.60
30-11-2008,Lake Louise,Super G,18,23.01
29-11-2008,Lake Louise,Downhill,1,0.00
26-10-2008,Soelden,Giant Slalom,DNQ1,
08-03-2008,Kranjska Gora,Giant Slalom,DNQ2,
02-03-2008,Kvitfjell,Super G,13,9.39
01-03-2008,Kvitfjell,Downhill,7,14.24
29-02-2008,Kvitfjell,Downhill,15,18.13
23-02-2008,"Whistler, BC",Giant Slalom,DNQ1,
21-02-2008,"Whistler, BC",Super G,DNF1,
17-02-2008,Zagreb-Sljeme,Slalom,DNF1,
09-02-2008,Garmisch,Slalom,DNQ1,
03-02-2008,Val d'Isere,Super Combined,14,18.92
27-01-2008,Chamonix,Super Combined,4,10.74
26-01-2008,Chamonix,Downhill,14,12.70
20-01-2008,Kitzbuehel,Combined,DNF1,
20-01-2008,Kitzbuehel,Slalom,DNF1,
19-01-2008,Kitzbuehel,Downhill,10,13.77
18-01-2008,Kitzbuehel,Super G,9,9.83
13-01-2008,Wengen,Downhill,22,28.01
11-01-2008,Wengen,Super Combined,10,16.14
05-01-2008,Adelboden,Giant Slalom,27,15.86
29-12-2007,Bormio,Downhill,15,18.59
16-12-2007,La Villa - Alta Badia,Giant Slalom,DNQ1,
15-12-2007,Val Gardena-Groeden,Downhill,16,22.21
14-12-2007,Val Gardena-Groeden,Super G,21,14.07
09-12-2007,Bad Kleinkirchheim,Slalom,DNF1,
08-12-2007,Bad Kleinkirchheim,Giant Slalom,DNQ1,
03-12-2007,"Beaver Creek, CO",Super G,36,29.66
02-12-2007,"Beaver Creek, CO",Giant Slalom,15,6.71
30-11-2007,"Beaver Creek, CO",Downhill,7,6.96
29-11-2007,"Beaver Creek, CO",Super Combined,30,31.35
25-11-2007,"Lake Louise, AB",Super G,24,19.52
24-11-2007,"Lake Louise, AB",Downhill,42,27.71
11-11-2007,Reiteralm,Slalom,DNQ1,
28-10-2007,Soelden,Giant Slalom,13,12.06
18-03-2007,Lenzerheide,Slalom,DNF2,
17-03-2007,Lenzerheide,Giant Slalom,19,18.04
15-03-2007,Lenzerheide,Super G,16,22.73
14-03-2007,Lenzerheide,Downhill,19,21.20
11-03-2007,Kvitfjell,Super G,28,23.00
10-03-2007,Kvitfjell,Downhill,5,6.56
09-03-2007,Kvitfjell,Super Combined,5,13.60
03-03-2007,Kranjska Gora,Giant Slalom,19,13.36
24-02-2007,Garmisch-Partenkirchen,Downhill,16,18.03
23-02-2007,Garmisch-Partenkirchen,Downhill,27,26.00
20-01-2007,Val d'Isere,Downhill,7,6.15
14-01-2007,Wengen,Super Combined,21,16.10
13-01-2007,Wengen,Downhill,3,13.33
07-01-2007,Adelboden,Slalom,DNF1,
06-01-2007,Adelboden,Giant Slalom,25,24.65
29-12-2006,Bormio,Downhill,2,2.66
28-12-2006,Bormio,Downhill,15,16.05
21-12-2006,Hinterstoder,Giant Slalom,11,8.34
20-12-2006,Hinterstoder,Super G,2,11.66
18-12-2006,Alta Badia,Slalom,DNQ1,
17-12-2006,Alta Badia,Giant Slalom,DNQ1,
16-12-2006,Gardena/Groeden,Downhill,15,10.66
15-12-2006,Gardena/Groeden,Super G,7,11.82
10-12-2006,Reiteralm,Super Combined,12,16.91
03-12-2006,"Beaver Creek, CO",Slalom,DNS1,
02-12-2006,"Beaver Creek, CO",Giant Slalom,DNQ1,
01-12-2006,"Beaver Creek, CO",Downhill,4,4.83
30-11-2006,"Beaver Creek, CO",Super Combined,4,3.71
26-11-2006,"Lake Louise, AB",Super G,11,13.78
25-11-2006,"Lake Louise, AB",Downhill,3,1.71
12-11-2006,Levi,Slalom,DNQ1,
18-03-2006,Are,Slalom,14,16.10
17-03-2006,Are,Giant Slalom,8,14.47
16-03-2006,Are,Super G,7,17.94
15-03-2006,Are,Downhill,3,3.87
11-03-2006,Shigakogen,Slalom,DNQ2,
10-03-2006,Shigakogen,Slalom,DNF1,
05-03-2006,Yongpyong,Giant Slalom,28,8.98
03-02-2006,Chamonix,Super Combined,DSQ,
29-01-2006,Garmisch-Partenkirchen,Super G,21,23.54
28-01-2006,Garmisch-Partenkirchen,Downhill,DNF1,
22-01-2006,Kitzbuehel,Combined,4,
22-01-2006,Kitzbuehel,Slalom,DNQ1,
21-01-2006,Kitzbuehel,Downhill,28,28.93
20-01-2006,Kitzbuehel,Super G,2,0.63
14-01-2006,Wengen,Downhill,6,18.33
13-01-2006,Wengen,Super Combined,3,
29-12-2005,Bormio,Downhill,19,18.17
17-12-2005,Gardena/Groeden,Downhill,DSQ1,
16-12-2005,Gardena/Groeden,Super G,22,17.58
11-12-2005,Val d'Isere,Super Combined,8,
10-12-2005,Val d'Isere,Downhill,21,22.30
03-12-2005,"Beaver Creek, CO",Giant Slalom,DNF1,
02-12-2005,"Beaver Creek, CO",Downhill,7,19.97
