datum,kraj,disciplina,mesto
20-03-2016,St. Moritz,Giant Slalom,16
17-03-2016,St. Moritz,Super G,DNF1
13-03-2016,Lenzerheide,Alpine combined,11
12-03-2016,Lenzerheide,Super G,16
07-03-2016,Jasna,Giant Slalom,28
28-02-2016,Soldeu- El Tarter,Alpine combined,14
27-02-2016,Soldeu- El Tarter,Super G,14
21-02-2016,La Thuile,Super G,8
20-02-2016,La Thuile,Downhill,16
19-02-2016,La Thuile,Downhill,33
07-02-2016,Garmisch Partenkirchen,Super G,22
06-02-2016,Garmisch Partenkirchen,Downhill,27
30-01-2016,Maribor,Giant Slalom,20
24-01-2016,Cortina d'Ampezzo,Super G,23
17-01-2016,Flachau,Giant Slalom,21
10-01-2016,Altenmarkt-Zauchensee,Super G,19
09-01-2016,Altenmarkt-Zauchensee,Downhill,DNQ1
29-12-2015,Lienz,Slalom,DNF1
28-12-2015,Lienz,Giant Slalom,11
20-12-2015,Courchevel,Giant Slalom,DNF2
18-12-2015,Val d'Is̬re,Alpine combined,13
12-12-2015,Are,Giant Slalom,4
06-12-2015,Lake Louise,Super G,24
04-12-2015,Lake Louise,Downhill,44
27-11-2015,"Aspen, CO",Giant Slalom,5
24-10-2015,Soelden,Giant Slalom,5
22-03-2015,Meribel,Giant Slalom,8
13-03-2015,Are,Giant Slalom,21
08-03-2015,Garmisch Partenkirchen,Super G,19
02-03-2015,Bansko,Super G,41
21-02-2015,Maribor,Giant Slalom,17
25-01-2015,St.Moritz,Super G,30
19-01-2015,Cortina d'Ampezzo,Super G,23
13-01-2015,Flachau,Slalom,DNQ1
04-01-2015,Zagreb,Slalom,DNQ1
29-12-2014,Kuehtai in Tirol,Slalom,DNF1
28-12-2014,Kuehtai in Tirol,Giant Slalom,28
13-12-2014,Are,Slalom,DNQ1
12-12-2014,Are,Giant Slalom,15
30-11-2014,Aspen,Slalom,DNQ1
29-11-2014,Aspen,Giant Slalom,DNF1
15-11-2014,Levi,Slalom,DNQ1
25-10-2014,Soelden,Giant Slalom,7
17-12-2013,Courchevel,Slalom,DNF1
15-12-2013,St. Moritz,Giant Slalom,1
14-12-2013,St. Moritz,Super G,9
01-12-2013,Beaver Creek,Giant Slalom,9
30-11-2013,Beaver Creek,Super G,10
29-11-2013,Beaver Creek,Downhill,31
16-11-2013,Levi,Slalom,DNQ1
26-10-2013,Soelden,Giant Slalom,21
17-03-2013,Lenzerheide,Giant Slalom,2
10-03-2013,Ofterschwang,Slalom,DNQ1
09-03-2013,Ofterschwang,Giant Slalom,27
03-03-2013,Garmisch-Partenkirchen,Super G,26
02-03-2013,Garmisch-Partenkirchen,Downhill,34
01-03-2013,Garmisch-Partenkirchen,Super G,14
27-01-2013,Maribor,Slalom,DNQ1
26-01-2013,Maribor,Giant Slalom,9
20-01-2013,Cortina d'Ampezzo,Super G,18
19-01-2013,Cortina d'Ampezzo,Downhill,39
15-01-2013,Flachau,Slalom,DNQ1
13-01-2013,St. Anton,Super G,23
12-01-2013,St. Anton,Downhill,48
04-01-2013,Zagreb,Slalom,14
29-12-2012,Semmering,Slalom,DNQ1
28-12-2012,Semmering,Giant Slalom,3
20-12-2012,Are,Slalom,26
19-12-2012,Are,Giant Slalom,4
16-12-2012,Courchevel,Giant Slalom,3
14-12-2012,Val d'Isere,Downhill,38
09-12-2012,St. Moritz,Giant Slalom,3
08-12-2012,St. Moritz,Super G,7
07-12-2012,St. Moritz,Super Combined,15
25-11-2012,"Aspen, CO",Slalom,DNF2
24-11-2012,"Aspen, CO",Giant Slalom,6
10-11-2012,Levi,Slalom,21
27-10-2012,Soelden,Giant Slalom,DNF2
18-03-2012,Schladming,Giant Slalom,4
17-03-2012,Schladming,Slalom,22
15-03-2012,Schladming,Super G,18
14-03-2012,Schladming,Downhill,12
10-03-2012,Are,Slalom,20
09-03-2012,Are,Giant Slalom,4
04-03-2012,Ofterschwang,Slalom,22
03-03-2012,Ofterschwang,Giant Slalom,DNQ1
02-03-2012,Ofterschwang,Giant Slalom,7
21-02-2012,Moscow,City Event,9
18-02-2012,Sochi,Downhill,45
12-02-2012,Soldeu-Grandvalira,Giant Slalom,1
11-02-2012,Soldeu-Grandvalira,Slalom,23
05-02-2012,Garmisch-Partenkirchen,Super G,32
29-01-2012,St. Moritz,Super Combined,20
27-01-2012,St. Moritz,Super Combined,24
22-01-2012,Kranjska Gora,Slalom,DNF2
21-01-2012,Kranjska Gora,Giant Slalom,1
15-01-2012,Cortina d'Ampezzo,Super G,20
08-01-2012,Bad Kleinkirchheim,Super G,25
03-01-2012,Zagreb,Slalom,DNQ1
