datum,kraj,disciplina,mesto
20-03-2016,St. Moritz,Slalom,DNF2
06-03-2016,Kranjska Gora,Slalom,13
14-02-2016,Yuzawa Naeba,Slalom,20
26-01-2016,Schladming,Slalom,14
24-01-2016,Kitzbuehel,Slalom,12
17-01-2016,Wengen,Slalom,7
10-01-2016,Adelboden,Slalom,DNF1
06-01-2016,Santa Caterina Valfurva,Slalom,18
22-12-2015,Madonna di Campiglio,Slalom,7
13-12-2015,Val d'Is̬re,Slalom,DSQ2
22-03-2015,Meribel,Slalom,9
15-03-2015,Kranjska Gora,Slalom,18
27-01-2015,Schladming,Slalom,26
25-01-2015,Kitzbuehel,Slalom,21
17-01-2015,Wengen,Slalom,8
11-01-2015,Adelboden,Slalom,6
06-01-2015,Zagreb,Slalom,9
22-12-2014,Madonna di Campiglio,Slalom,9
14-12-2014,Are,Slalom,21
07-12-2014,Beaver Creek,Giant Slalom,DNQ1
16-11-2014,Levi,Slalom,DNQ1
16-03-2014,Lenzerheide,Slalom,13
09-03-2014,Kranjska Gora,Slalom,6
28-01-2014,Schladming,Slalom,11
24-01-2014,Kitzbuehel,Slalom,DNF2
19-01-2014,Wengen,Slalom,8
12-01-2014,Adelboden,Slalom,11
06-01-2014,Bormio,Slalom,6
15-12-2013,Val d'Isere,Slalom,4
17-11-2013,Levi,Slalom,7
27-10-2013,Soelden,Giant Slalom,DNQ1
17-03-2013,Lenzerheide,Slalom,DNF2
10-03-2013,Kranjska Gora,Slalom,DNF1
29-01-2013,City Event Moscow,City Event,5
27-01-2013,Kitzbuehel,Slalom,DNF1
20-01-2013,Wengen,Slalom,14
13-01-2013,Adelboden,Slalom,16
06-01-2013,Zagreb,Slalom,22
18-12-2012,Madonna di Campiglio,Slalom,21
18-03-2012,Schladming,Slalom,DNF1
17-03-2012,Schladming,Giant Slalom,6
11-03-2012,Kranjska Gora,Slalom,20
10-03-2012,Kranjska Gora,Giant Slalom,18
26-02-2012,Crans Montana,Giant Slalom,4
19-02-2012,Bansko,Slalom,14
18-02-2012,Bansko,Giant Slalom,8
24-01-2012,Schladming,Slalom,DNF2
22-01-2012,Kitzbuehel,Slalom,DNF1
15-01-2012,Wengen,Slalom,DNF2
13-01-2012,Wengen,Super Combined,DNF2
08-01-2012,Adelboden,Slalom,5
07-01-2012,Adelboden,Giant Slalom,DNF1
05-01-2012,Zagreb,Slalom,DNF1
21-12-2011,Flachau,Slalom,7
19-12-2011,Alta Badia,Slalom,13
18-12-2011,Alta Badia,Giant Slalom,DNQ1
08-12-2011,Beaver Creek,Slalom,DNF1
06-12-2011,Beaver Creek,Giant Slalom,21
04-12-2011,Beaver Creek,Giant Slalom,DNQ1
19-03-2011,Lenzerheide,Slalom,DNF1
06-03-2011,Kranjska Gora,Slalom,DSQ1
27-02-2011,Bansko,Slalom,3
26-02-2011,Bansko,Super Combined,DNF2
06-02-2011,Hinterstoder,Giant Slalom,DNF1
25-01-2011,Schladming,Slalom,1
23-01-2011,Kitzbuehel,Slalom,1
16-01-2011,Wengen,Slalom,3
09-01-2011,Adelboden,Slalom,DSQ1
08-01-2011,Adelboden,Giant Slalom,19
06-01-2011,Zagreb,Slalom,12
19-12-2010,Alta Badia,Giant Slalom,DNQ1
12-12-2010,Val d'Isere,Slalom,DNF1
11-12-2010,Val d'Isere,Giant Slalom,DNF1
05-12-2010,Beaver Creek,Giant Slalom,DNF1
14-11-2010,Levi,Slalom,1
06-12-2009,Beaver Creek,Giant Slalom,DNS2
04-12-2009,Beaver Creek,Super Combined,4
15-11-2009,Levi,Slalom,3
25-10-2009,Soelden,Giant Slalom,7
14-03-2009,Are,Slalom,3
13-03-2009,Are,Giant Slalom,4
01-03-2009,Kranjska Gora,Slalom,29
28-02-2009,Kranjska Gora,Giant Slalom,27
22-02-2009,Sestriere,Super Combined,5
21-02-2009,Sestriere,Giant Slalom,13
01-02-2009,Garmisch Partenkirchen,Slalom,4
27-01-2009,Schladming,Slalom,DNF2
25-01-2009,Kitzbuehel,Slalom,2
18-01-2009,Wengen,Slalom,6
16-01-2009,Wengen,Super Combined,9
11-01-2009,Adelboden,Slalom,9
10-01-2009,Adelboden,Giant Slalom,19
06-01-2009,Zagreb,Slalom,1
22-12-2008,Alta Badia,Slalom,2
21-12-2008,Alta Badia,Giant Slalom,6
19-12-2008,Val Gardena - Groeden,Super G,57
13-12-2008,Val d'Isere,Giant Slalom,16
12-12-2008,Val d'Isere,Super Combined,2
07-12-2008,Beaver Creek,Giant Slalom,9
06-12-2008,Beaver Creek,Super G,DNF1
16-11-2008,Levi,Slalom,1
26-10-2008,Soelden,Giant Slalom,12
15-03-2008,Bormio,Slalom,16
14-03-2008,Bormio,Giant Slalom,4
09-03-2008,Kranjska Gora,Slalom,4
08-03-2008,Kranjska Gora,Giant Slalom,20
23-02-2008,"Whistler, BC",Giant Slalom,DNF2
17-02-2008,Zagreb-Sljeme,Slalom,DNF2
09-02-2008,Garmisch,Slalom,25
03-02-2008,Val d'Isere,Super Combined,DNF2
27-01-2008,Chamonix,Super Combined,6
22-01-2008,Schladming,Slalom,2
20-01-2008,Kitzbuehel,Slalom,1
12-01-2008,Wengen,Slalom,1
11-01-2008,Wengen,Super Combined,1
06-01-2008,Adelboden,Slalom,DNF2
05-01-2008,Adelboden,Giant Slalom,DNF1
17-12-2007,La Villa - Alta Badia,Slalom,1
16-12-2007,La Villa - Alta Badia,Giant Slalom,DNQ1
09-12-2007,Bad Kleinkirchheim,Slalom,10
08-12-2007,Bad Kleinkirchheim,Giant Slalom,DNQ1
02-12-2007,"Beaver Creek, CO",Giant Slalom,DNQ1
29-11-2007,"Beaver Creek, CO",Super Combined,2
11-11-2007,Reiteralm,Slalom,4
18-03-2007,Lenzerheide,Slalom,6
09-03-2007,Kvitfjell,Super Combined,11
04-03-2007,Kranjska Gora,Slalom,4
25-02-2007,Garmisch-Partenkirchen,Slalom,8
30-01-2007,Schladming,Slalom,8
28-01-2007,Kitzbuehel,Slalom,15
27-01-2007,Kitzbuehel,Slalom,DNF1
14-01-2007,Wengen,Super Combined,27
07-01-2007,Adelboden,Slalom,13
18-12-2006,Alta Badia,Slalom,8
10-12-2006,Reiteralm,Super Combined,28
03-12-2006,"Beaver Creek, CO",Slalom,13
30-11-2006,"Beaver Creek, CO",Super Combined,7
12-11-2006,Levi,Slalom,DNQ1
11-03-2006,Shigakogen,Slalom,DNQ2
10-03-2006,Shigakogen,Slalom,DNF2
03-02-2006,Chamonix,Super Combined,DNF
24-01-2006,Schladming,Slalom,27
22-01-2006,Kitzbuehel,Slalom,10
15-01-2006,Wengen,Slalom,DNQ1
13-01-2006,Wengen,Super Combined,13
08-01-2006,Adelboden,Slalom,DNF1
22-12-2005,Kranjska Gora,Slalom,DNF1
11-12-2005,Val d'Isere,Super Combined,18
26-02-2005,Kranjska Gora,Giant Slalom,DNQ2
22-12-2004,Flachau,Slalom,DNQ1
29-02-2004,Kranjska Gora,Slalom,DNQ1
11-01-2004,Chamonix,Slalom,DNF1
