datum,kraj,disciplina,mesto
17-03-2016,St. Moritz,Super G,5
16-03-2016,St. Moritz,Downhill,15
13-03-2016,Lenzerheide,Alpine combined,7
12-03-2016,Lenzerheide,Super G,23
28-02-2016,Soldeu- El Tarter,Alpine combined,DNF2
27-02-2016,Soldeu- El Tarter,Super G,2
21-02-2016,La Thuile,Super G,9
20-02-2016,La Thuile,Downhill,5
19-02-2016,La Thuile,Downhill,5
07-02-2016,Garmisch Partenkirchen,Super G,10
06-02-2016,Garmisch Partenkirchen,Downhill,5
24-01-2016,Cortina d'Ampezzo,Super G,14
23-01-2016,Cortina d'Ampezzo,Downhill,19
10-01-2016,Altenmarkt-Zauchensee,Super G,12
09-01-2016,Altenmarkt-Zauchensee,Downhill,18
19-12-2015,Val d'Is̬re,Downhill,10
18-12-2015,Val d'Is̬re,Alpine combined,15
06-12-2015,Lake Louise,Super G,12
05-12-2015,Lake Louise,Downhill,21
04-12-2015,Lake Louise,Downhill,19
19-03-2015,Meribel,Super G,13
18-03-2015,Meribel,Downhill,DNF1
08-03-2015,Garmisch Partenkirchen,Super G,14
07-03-2015,Garmisch Partenkirchen,Downhill,DNF1
02-03-2015,Bansko,Super G,22
01-03-2015,Bansko,Alpine combined,17
25-01-2015,St.Moritz,Super G,DSQ1
24-01-2015,St.Moritz,Downhill,12
19-01-2015,Cortina d'Ampezzo,Super G,17
18-01-2015,Cortina d'Ampezzo,Downhill,9
16-01-2015,Cortina d'Ampezzo,Downhill,4
21-12-2014,Val d Isere,Super G,13
20-12-2014,Val d Isere,Downhill,DNF1
07-12-2014,Lake Louise,Super G,24
06-12-2014,Lake Louise,Downhill,6
05-12-2014,Lake Louise,Downhill,4
02-03-2014,Crans Montana,Downhill,30
26-01-2014,Cortina d Ampezzo,Super G,35
25-01-2014,Cortina d Ampezzo,Downhill,35
24-01-2014,Cortina d Ampezzo,Downhill,17
23-01-2014,Cortina d Ampezzo,Super G,36
12-01-2014,Altenmarkt / Zauchensee,Super Combined,20
11-01-2014,Altenmarkt / Zauchensee,Downhill,23
21-12-2013,Val d'Isere,Downhill,DNF1
14-12-2013,St. Moritz,Super G,DSQ1
08-12-2013,Lake Louise,Super G,41
07-12-2013,Lake Louise,Downhill,50
06-12-2013,Lake Louise,Downhill,56
30-11-2013,Beaver Creek,Super G,31
29-11-2013,Beaver Creek,Downhill,22
09-03-2013,Ofterschwang,Giant Slalom,DNQ1
03-03-2013,Garmisch-Partenkirchen,Super G,22
02-03-2013,Garmisch-Partenkirchen,Downhill,2
01-03-2013,Garmisch-Partenkirchen,Super G,9
24-02-2013,Meribel,Super Combined,15
23-02-2013,Meribel,Downhill,35
20-01-2013,Cortina d'Ampezzo,Super G,14
19-01-2013,Cortina d'Ampezzo,Downhill,27
13-01-2013,St. Anton,Super G,17
12-01-2013,St. Anton,Downhill,5
14-12-2012,Val d'Isere,Downhill,DNF1
08-12-2012,St. Moritz,Super G,17
07-12-2012,St. Moritz,Super Combined,25
02-12-2012,Lake Louise,Super G,13
01-12-2012,Lake Louise,Downhill,18
30-11-2012,Lake Louise,Downhill,11
14-03-2012,Schladming,Downhill,15
26-02-2012,Bansko,Super G,24
18-02-2012,Sochi,Downhill,18
05-02-2012,Garmisch-Partenkirchen,Super G,DNF1
04-02-2012,Garmisch-Partenkirchen,Downhill,10
29-01-2012,St. Moritz,Super Combined,29
28-01-2012,St. Moritz,Downhill,16
27-01-2012,St. Moritz,Super Combined,20
15-01-2012,Cortina d'Ampezzo,Super G,13
14-01-2012,Cortina d'Ampezzo,Downhill,18
08-01-2012,Bad Kleinkirchheim,Super G,14
07-01-2012,Bad Kleinkirchheim,Downhill,23
03-12-2011,Lake Louise,Downhill,DNF1
02-12-2011,Lake Louise,Downhill,37
11-03-2011,Spindleruv Mlyn,Giant Slalom,DNQ1
06-03-2011,Tarvisio,Super G,4
05-03-2011,Tarvisio,Downhill,23
04-03-2011,Tarvisio,Super Combined,19
27-02-2011,Are,Super G,29
26-02-2011,Are,Downhill,25
25-02-2011,Are,Super Combined,34
23-01-2011,Cortina d Ampezzo,Super G,21
22-01-2011,Cortina d Ampezzo,Downhill,DNF1
21-01-2011,Cortina d Ampezzo,Super G,19
11-01-2011,Flachau,Slalom,DNQ1
09-01-2011,Zauchensee,Super G,23
08-01-2011,Zauchensee,Downhill,40
19-12-2010,Val d'Isere,Super Combined,16
18-12-2010,Val d'Isere,Downhill,23
12-12-2010,St. Moritz,Giant Slalom,DNQ1
05-12-2010,Lake Louise,Super G,21
04-12-2010,Lake Louise,Downhill,19
03-12-2010,Lake Louise,Downhill,22
28-11-2010,Aspen,Slalom,DNF1
27-11-2010,Aspen,Giant Slalom,DNQ1
07-03-2010,Crans Montana,Super G,33
06-03-2010,Crans Montana,Downhill,21
30-01-2010,St. Moritz,Downhill,28
05-12-2009,Lake Louise,Downhill,34
04-12-2009,Lake Louise,Downhill,48
