datum,kraj,disciplina,mesto,zaostanek
29-12-2005,Bormio,Downhill,15,17.05
22-12-2005,Kranjska Gora,Slalom,DNF2,
21-12-2005,Kranjska Gora,Giant Slalom,1,0.00
18-12-2005,Alta Badia,Giant Slalom,7,5.44
16-12-2005,Gardena/Groeden,Super G,21,17.26
12-12-2005,Madonna di Campiglio,Slalom,2,1.63
11-12-2005,Val d'Isere,Super Combined,5,
10-12-2005,Val d'Isere,Downhill,27,23.73
04-12-2005,"Beaver Creek, CO",Slalom,DNF2,
03-12-2005,"Beaver Creek, CO",Giant Slalom,DNF1,
02-12-2005,"Beaver Creek, CO",Downhill,19,33.46
01-12-2005,"Beaver Creek, CO",Super G,18,23.76
27-11-2005,"Lake Louise, AB",Super G,2,0.85
26-11-2005,"Lake Louise, AB",Downhill,DNF1,
23-10-2005,Soelden,Giant Slalom,4,4.87
13-03-2005,Lenzerheide,Slalom,4,5.65
12-03-2005,Lenzerheide,Giant Slalom,3,5.33
11-03-2005,Lenzerheide,Super G,11,7.77
10-03-2005,Lenzerheide,Downhill,11,17.90
06-03-2005,Kvitfjell,Super G,4,10.05
05-03-2005,Kvitfjell,Downhill,12,13.81
27-02-2005,Kranjska Gora,Slalom,3,1.58
26-02-2005,Kranjska Gora,Giant Slalom,1,0.00
20-02-2005,Garmisch-Partenkirchen,Super G,10,5.51
19-02-2005,Garmisch-Partenkirchen,Downhill,17,20.05
18-02-2005,Garmisch-Partenkirchen,Downhill,11,23.09
25-01-2005,Schladming,Slalom,2,0.22
24-01-2005,Kitzbuehel,Super G,7,9.05
23-01-2005,Kitzbuehel,Slalom,8,7.02
16-01-2005,Wengen,Slalom,3,2.89
14-01-2005,Wengen,Combined,1,
11-01-2005,Adelboden,Giant Slalom,4,4.35
09-01-2005,Chamonix,Slalom,2,9.05
29-12-2004,Bormio,Downhill,17,25.65
22-12-2004,Flachau,Slalom,6,7.53
21-12-2004,Flachau,Giant Slalom,4,7.36
19-12-2004,Alta Badia,Giant Slalom,2,3.22
17-12-2004,Gardena/Groeden,Super G,3,3.46
13-12-2004,Sestriere,Slalom,4,14.00
12-12-2004,Val d'Isere,Giant Slalom,28,40.88
05-12-2004,"Beaver Creek, CO",Slalom,1,0.00
04-12-2004,"Beaver Creek, CO",Giant Slalom,3,3.72
03-12-2004,"Beaver Creek, CO",Downhill,27,24.88
02-12-2004,"Beaver Creek, CO",Super G,10,13.73
28-11-2004,"Lake Louise, AB",Super G,6,9.05
27-11-2004,"Lake Louise, AB",Downhill,16,30.32
24-10-2004,Soelden,Giant Slalom,13,13.26
14-03-2004,Sestriere,Slalom,10,5.25
11-03-2004,Sestriere,Super G,4,10.70
10-03-2004,Sestriere,Downhill,24,39.22
07-03-2004,Kvitfjell,Super G,4,2.29
06-03-2004,Kvitfjell,Downhill,17,16.97
29-02-2004,Kranjska Gora,Slalom,DNF2,
28-02-2004,Kranjska Gora,Giant Slalom,17,11.51
15-02-2004,St. Anton,Slalom,DSQ1,
08-02-2004,Adelboden,Slalom,3,2.71
07-02-2004,Adelboden,Giant Slalom,24,23.29
01-02-2004,Garmisch-Partenkirchen,Super G,DNF1,
27-01-2004,Schladming,Slalom,1,0.00
25-01-2004,Kitzbuehel,Slalom,6,7.74
25-01-2004,Kitzbuehel,Combined,2,
23-01-2004,Kitzbuehel,Super G,22,17.10
22-01-2004,Kitzbuehel,Downhill,22,20.46
18-01-2004,Wengen,Slalom,1,0.00
11-01-2004,Chamonix,Combined,2,
11-01-2004,Chamonix,Slalom,18,8.96
10-01-2004,Chamonix,Downhill,14,15.53
04-01-2004,Flachau,Slalom,4,3.40
03-01-2004,Flachau,Giant Slalom,1,0.00
21-12-2003,Alta Badia,Giant Slalom,5,11.12
19-12-2003,Gardena/Groeden,Super G,8,9.20
15-12-2003,Madonna di Campiglio,Slalom,4,3.48
14-12-2003,Alta Badia,Giant Slalom,10,11.48
07-12-2003,"Vail/Beaver Creek, CO",Super G,11,14.89
30-11-2003,"Lake Louise, AB",Super G,4,9.63
23-11-2003,"Park City, UT",Slalom,9,9.57
22-11-2003,"Park City, UT",Giant Slalom,14,14.04
26-10-2003,Soelden,Giant Slalom,5,12.74
16-03-2003,Lillehammer,Slalom,8,9.30
15-03-2003,Lillehammer,Giant Slalom,2,3.30
13-03-2003,Lillehammer,Super G,11,11.82
12-03-2003,Lillehammer,Downhill,26,34.22
08-03-2003,Shigakogen,Slalom,DNF2,
02-03-2003,Yongpyong,Slalom,3,8.04
01-03-2003,Yongpyong,Giant Slalom,DNF1,
28-01-2003,Schladming,Slalom,2,7.08
26-01-2003,Kitzbuehel,Slalom,5,4.71
19-01-2003,Wengen,Slalom,DSQ2,
14-01-2003,Adelboden,Giant Slalom,DNF2,
12-01-2003,Bormio,Slalom,6,4.34
05-01-2003,Kranjska Gora,Slalom,6,9.31
04-01-2003,Kranjska Gora,Giant Slalom,4,5.89
22-12-2002,Alta Badia,Giant Slalom,8,7.49
16-12-2002,Sestriere,KO Slalom,22,
15-12-2002,Val d'Isere,Giant Slalom,22,7.16
24-11-2002,"Park City, UT",Slalom,3,1.77
22-11-2002,"Park City, UT",Giant Slalom,3,1.86
27-10-2002,Soelden,Giant Slalom,DNF2,
10-03-2002,Altenmarkt-Zauchensee,Giant Slalom,2,0.67
09-03-2002,Altenmarkt-Zauchensee,Slalom,6,8.91
07-03-2002,Altenmarkt-Zauchensee,Super G,21,32.51
03-02-2002,St. Moritz,Giant Slalom,11,7.77
22-01-2002,Schladming,Slalom,DSQ1,
20-01-2002,Kitzbuehel,Slalom,21,11.71
13-01-2002,Wengen,Slalom,24,15.21
06-01-2002,Adelboden,Slalom,DNF1,
05-01-2002,Adelboden,Giant Slalom,5,9.91
22-12-2001,Kranjska Gora,Slalom,DNF1,
21-12-2001,Kranjska Gora,Giant Slalom,1,0.00
20-12-2001,Kranjska Gora,Giant Slalom,2,1.71
16-12-2001,Alta Badia,Giant Slalom,4,1.09
10-12-2001,Madonna di Campiglio,Slalom,6,10.39
09-12-2001,Val d'Isere,Giant Slalom,17,12.93
26-11-2001,"Aspen, CO",Slalom,DNF2,
25-11-2001,"Aspen, CO",Slalom,DNF1,
28-10-2001,Soelden,Giant Slalom,7,4.38
10-03-2001,Are,Giant Slalom,3,3.03
18-02-2001,Shigakogen,Slalom,6,4.29
15-02-2001,Shigakogen,Giant Slalom,3,5.29
09-01-2001,Adelboden,Giant Slalom,10,5.43
06-01-2001,Les Arcs,Giant Slalom,2,4.22
21-12-2000,Bormio,Giant Slalom,7,1.21
19-12-2000,Madonna di Campiglio,Slalom,5,3.95
17-12-2000,Val d'Isere,Giant Slalom,7,2.14
11-12-2000,Sestriere,Slalom,DNF2,
10-12-2000,Val d'Isere,Giant Slalom,12,9.61
19-11-2000,"Park City, UT",Slalom,DNF1,
17-11-2000,"Park City, UT",Giant Slalom,DNQ2,
29-10-2000,Soelden,Giant Slalom,DNF1,
