datum,kraj,disciplina,mesto
27-01-2007,San Sicario,Downhill,16
26-01-2007,San Sicario,Super G,16
20-01-2007,Cortina d'Ampezzo,Downhill,3
19-01-2007,Cortina d'Ampezzo,Super G,44
14-01-2007,Altenmarkt-Zauchensee,Super Combined,13
13-01-2007,Altenmarkt-Zauchensee,Downhill,11
20-12-2006,Val d'Isere,Downhill,11
19-12-2006,Val d'Isere,Downhill,20
16-12-2006,Reiteralm,Super G,49
15-12-2006,Reiteralm,Super Combined,42
03-12-2006,"Lake Louise, AB",Super G,31
02-12-2006,"Lake Louise, AB",Downhill,34
01-12-2006,"Lake Louise, AB",Downhill,30
05-03-2006,Hafjell/Kvitfjell,Giant Slalom,DNQ1
04-03-2006,Hafjell/Kvitfjell,Super Combined,23
03-03-2006,Hafjell/Kvitfjell,Super G,11
28-01-2006,Cortina d'Ampezzo,Downhill,24
27-01-2006,Cortina d'Ampezzo,Super G,41
22-01-2006,St. Moritz,Super Combined,29
21-01-2006,St. Moritz,Downhill,38
20-01-2006,St. Moritz,Super G,DNF1
15-01-2006,Bad Kleinkirchheim,Super G,33
14-01-2006,Bad Kleinkirchheim,Downhill,37
13-01-2006,Bad Kleinkirchheim,Downhill,43
18-12-2005,Val d'Isere,Super G,39
17-12-2005,Val d'Isere,Downhill,DNS1
09-12-2005,"Aspen, CO",Super G,41
04-12-2005,"Lake Louise, AB",Super G,51
03-12-2005,"Lake Louise, AB",Downhill,51
02-12-2005,"Lake Louise, AB",Downhill,48
16-01-2005,Cortina d'Ampezzo,Downhill,27
15-01-2005,Cortina d'Ampezzo,Downhill,22
14-01-2005,Cortina d'Ampezzo,Super G,DNF1
12-01-2005,Cortina d'Ampezzo,Super G,46
07-01-2005,Santa Caterina,Downhill,32
06-01-2005,Santa Caterina,Downhill,34
18-01-2004,Cortina d'Ampezzo,Downhill,DNF1
17-01-2004,Cortina d'Ampezzo,Downhill,38
16-01-2004,Cortina d'Ampezzo,Super G,51
14-01-2004,Cortina d'Ampezzo,Super G,56
