datum,kraj,disciplina,mesto
20-03-2016,St. Moritz,Giant Slalom,13
17-03-2016,St. Moritz,Super G,1
16-03-2016,St. Moritz,Downhill,7
12-03-2016,Lenzerheide,Super G,4
07-03-2016,Jasna,Giant Slalom,15
27-02-2016,Soldeu- El Tarter,Super G,13
23-02-2016,Stockholm,City Event,9
21-02-2016,La Thuile,Super G,1
20-02-2016,La Thuile,Downhill,35
19-02-2016,La Thuile,Downhill,6
07-02-2016,Garmisch Partenkirchen,Super G,4
06-02-2016,Garmisch Partenkirchen,Downhill,6
30-01-2016,Maribor,Giant Slalom,3
24-01-2016,Cortina d'Ampezzo,Super G,2
23-01-2016,Cortina d'Ampezzo,Downhill,4
17-01-2016,Flachau,Giant Slalom,16
10-01-2016,Altenmarkt-Zauchensee,Super G,21
09-01-2016,Altenmarkt-Zauchensee,Downhill,DNF2
28-12-2015,Lienz,Giant Slalom,2
20-12-2015,Courchevel,Giant Slalom,8
19-12-2015,Val d'Is̬re,Downhill,5
18-12-2015,Val d'Is̬re,Alpine combined,DSQ1
12-12-2015,Are,Giant Slalom,17
06-12-2015,Lake Louise,Super G,10
05-12-2015,Lake Louise,Downhill,13
04-12-2015,Lake Louise,Downhill,18
27-11-2015,"Aspen, CO",Giant Slalom,11
24-10-2015,Soelden,Giant Slalom,3
22-03-2015,Meribel,Giant Slalom,18
19-03-2015,Meribel,Super G,4
18-03-2015,Meribel,Downhill,10
13-03-2015,Are,Giant Slalom,14
08-03-2015,Garmisch Partenkirchen,Super G,18
07-03-2015,Garmisch Partenkirchen,Downhill,1
02-03-2015,Bansko,Super G,7
01-03-2015,Bansko,Alpine combined,DNS2
21-02-2015,Maribor,Giant Slalom,3
25-01-2015,St.Moritz,Super G,DNF1
24-01-2015,St.Moritz,Downhill,9
19-01-2015,Cortina d'Ampezzo,Super G,3
18-01-2015,Cortina d'Ampezzo,Downhill,DNF1
16-01-2015,Cortina d'Ampezzo,Downhill,21
28-12-2014,Kuehtai in Tirol,Giant Slalom,13
21-12-2014,Val d Isere,Super G,DNF1
20-12-2014,Val d Isere,Downhill,12
12-12-2014,Are,Giant Slalom,16
07-12-2014,Lake Louise,Super G,7
06-12-2014,Lake Louise,Downhill,12
05-12-2014,Lake Louise,Downhill,3
29-11-2014,Aspen,Giant Slalom,DNF2
25-10-2014,Soelden,Giant Slalom,10
26-01-2014,Cortina d Ampezzo,Super G,2
25-01-2014,Cortina d Ampezzo,Downhill,3
24-01-2014,Cortina d Ampezzo,Downhill,2
23-01-2014,Cortina d Ampezzo,Super G,4
12-01-2014,Altenmarkt / Zauchensee,Super Combined,17
11-01-2014,Altenmarkt / Zauchensee,Downhill,4
28-12-2013,Lienz,Giant Slalom,17
22-12-2013,Val d'Isere,Giant Slalom,1
21-12-2013,Val d'Isere,Downhill,4
15-12-2013,St. Moritz,Giant Slalom,DNF1
14-12-2013,St. Moritz,Super G,1
08-12-2013,Lake Louise,Super G,2
07-12-2013,Lake Louise,Downhill,2
06-12-2013,Lake Louise,Downhill,DSQ1
01-12-2013,Beaver Creek,Giant Slalom,3
30-11-2013,Beaver Creek,Super G,DNF1
29-11-2013,Beaver Creek,Downhill,2
26-10-2013,Soelden,Giant Slalom,5
09-03-2013,Ofterschwang,Giant Slalom,13
03-03-2013,Garmisch-Partenkirchen,Super G,8
02-03-2013,Garmisch-Partenkirchen,Downhill,7
01-03-2013,Garmisch-Partenkirchen,Super G,1
23-02-2013,Meribel,Downhill,7
26-01-2013,Maribor,Giant Slalom,DNQ1
20-01-2013,Cortina d'Ampezzo,Super G,16
19-01-2013,Cortina d'Ampezzo,Downhill,16
13-01-2013,St. Anton,Super G,DNF1
12-01-2013,St. Anton,Downhill,9
28-12-2012,Semmering,Giant Slalom,27
14-12-2012,Val d'Isere,Downhill,19
02-12-2012,Lake Louise,Super G,DNF1
01-12-2012,Lake Louise,Downhill,7
30-11-2012,Lake Louise,Downhill,3
