datum,kraj,disciplina,mesto,zaostanek
08-01-2011,Adelboden,Giant Slalom,DNQ1,
06-01-2011,Zagreb,Slalom,DNF1,
19-12-2010,Alta Badia,Giant Slalom,DNF1,
14-11-2010,Levi,Slalom,21,19.28
12-03-2010,Garmisch Partenkirchen,Giant Slalom,DNF2,
31-01-2010,Kranjska Gora,Slalom,DNQ1,
30-01-2010,Kranjska Gora,Giant Slalom,DNF2,
29-01-2010,Kranjska Gora,Giant Slalom,DNQ1,
26-01-2010,Schladming,Slalom,DNQ1,
24-01-2010,Kitzbuehel,Slalom,24,40.55
17-01-2010,Wengen,Slalom,DNQ1,
15-01-2010,Wengen,Super Combined,20,28.38
10-01-2010,Adelboden,Slalom,DNF1,
06-01-2010,Zagreb,Slalom,26,35.18
21-12-2009,Alta Badia,Slalom,26,18.28
20-12-2009,Alta Badia,Giant Slalom,11,16.38
13-12-2009,Val d'Isere,Giant Slalom,18,25.76
12-12-2009,Val d'Isere,Super G,DNF1,
11-12-2009,Val d'Isere,Super Combined,DNF1,
06-12-2009,Beaver Creek,Giant Slalom,15,13.90
04-12-2009,Beaver Creek,Super Combined,14,16.70
15-11-2009,Levi,Slalom,DNQ1,
25-10-2009,Soelden,Giant Slalom,DNQ1,
01-03-2009,Kranjska Gora,Slalom,27,17.08
28-02-2009,Kranjska Gora,Giant Slalom,DNQ1,
22-02-2009,Sestriere,Super Combined,23,30.38
21-02-2009,Sestriere,Giant Slalom,DNQ1,
01-02-2009,Garmisch Partenkirchen,Slalom,DNQ1,
27-01-2009,Schladming,Slalom,22,71.39
25-01-2009,Kitzbuehel,Slalom,18,20.27
18-01-2009,Wengen,Slalom,DNQ1,
16-01-2009,Wengen,Super Combined,20,28.72
11-01-2009,Adelboden,Slalom,22,10.08
10-01-2009,Adelboden,Giant Slalom,DSQ2,
06-01-2009,Zagreb,Slalom,27,22.45
21-12-2008,Alta Badia,Giant Slalom,21,11.87
16-11-2008,Levi,Slalom,DNQ1,
26-10-2008,Soelden,Giant Slalom,DNQ1,
09-03-2008,Kranjska Gora,Slalom,DNQ2,
08-03-2008,Kranjska Gora,Giant Slalom,DNQ2,
23-02-2008,"Whistler, BC",Giant Slalom,DNQ1,
17-02-2008,Zagreb-Sljeme,Slalom,DNF1,
09-02-2008,Garmisch,Slalom,DNQ1,
22-01-2008,Schladming,Slalom,DNQ1,
20-01-2008,Kitzbuehel,Slalom,DNF1,
12-01-2008,Wengen,Slalom,DNQ1,
06-01-2008,Adelboden,Slalom,28,80.94
05-01-2008,Adelboden,Giant Slalom,11,8.77
17-12-2007,La Villa - Alta Badia,Slalom,DNQ1,
09-12-2007,Bad Kleinkirchheim,Slalom,DNQ1,
11-11-2007,Reiteralm,Slalom,DNF1,
28-10-2007,Soelden,Giant Slalom,DNF1,
03-03-2007,Kranjska Gora,Giant Slalom,DNQ2,
06-01-2007,Adelboden,Giant Slalom,DNQ1,
