datum,kraj,disciplina,mesto,zaostanek
22-01-2016,Kitzbuehel,Super G,52,52.35
22-01-2016,Kitzbuehel,Alpine combined,27,62.85
29-11-2015,Lake Louise,Super G,55,45.84
28-11-2015,Lake Louise,Downhill,DNF1,
