datum,kraj,disciplina,mesto
30-01-2016,Maribor,Giant Slalom,DNQ1
17-01-2016,Flachau,Giant Slalom,DNQ1
15-01-2016,Flachau,Slalom,DNF1
12-01-2016,Flachau,Slalom,DNQ1
05-01-2016,Santa Caterina Valfurva,Slalom,DNF1
29-12-2015,Lienz,Slalom,DNQ1
28-12-2015,Lienz,Giant Slalom,19
20-12-2015,Courchevel,Giant Slalom,DNQ1
13-12-2015,Are,Slalom,DNF1
12-12-2015,Are,Giant Slalom,DNF1
29-11-2015,"Aspen, CO",Slalom,DNF1
28-11-2015,"Aspen, CO",Slalom,DNF1
27-11-2015,"Aspen, CO",Giant Slalom,DNF1
24-10-2015,Soelden,Giant Slalom,DNF2
14-03-2015,Are,Slalom,DNQ1
13-03-2015,Are,Giant Slalom,DNF1
22-02-2015,Maribor,Slalom,DNF1
21-02-2015,Maribor,Giant Slalom,DNQ1
13-01-2015,Flachau,Slalom,DNF1
30-11-2014,Aspen,Slalom,DNQ1
29-11-2014,Aspen,Giant Slalom,DNF1
02-02-2014,Kranjska Gora,Slalom,DNQ1
28-12-2013,Lienz,Giant Slalom,DNQ1
16-11-2013,Levi,Slalom,DNF1
27-01-2013,Maribor,Slalom,DNF1
