datum,kraj,disciplina,mesto
08-03-2015,Kvitfjell,Super G,38
07-03-2015,Kvitfjell,Downhill,36
28-02-2015,Garmisch Partenkirchen,Downhill,41
24-01-2015,Kitzbuehel,Downhill,33
23-01-2015,Kitzbuehel,Alpine combined,21
23-01-2015,Kitzbuehel,Super G,49
18-01-2015,Wengen,Downhill,27
16-01-2015,Wengen,Alpine combined,13
28-12-2014,Santa Caterina,Downhill,34
20-12-2014,Val Gardena / Groeden,Super G,48
19-12-2014,Val Gardena / Groeden,Downhill,6
05-12-2014,Beaver Creek,Downhill,19
29-11-2014,Lake Louise,Downhill,12
02-03-2014,Kvitfjell,Super G,44
01-03-2014,Kvitfjell,Downhill,6
28-02-2014,Kvitfjell,Downhill,26
26-01-2014,Kitzbuehel,Super G,40
26-01-2014,Kitzbuehel,Super Combined,DNF2
18-01-2014,Wengen,Downhill,47
17-01-2014,Wengen,Super Combined,14
29-12-2013,Bormio,Downhill,31
21-12-2013,Val Gardena / Groeden,Downhill,24
20-12-2013,Val Gardena / Groeden,Super G,30
06-12-2013,Beaver Creek,Downhill,51
01-12-2013,Lake Louise,Super G,42
30-11-2013,Lake Louise,Downhill,50
03-03-2013,Kvitfjell,Super G,40
02-03-2013,Kvitfjell,Downhill,21
23-02-2013,Garmisch-Partenkirchen,Downhill,29
26-01-2013,Kitzbuehel,Downhill,37
25-01-2013,Kitzbuehel,Super G,35
19-01-2013,Wengen,Downhill,19
18-01-2013,Wengen,Super Combined,19
29-12-2012,Bormio,Downhill,23
15-12-2012,Val Gardena-Groeden,Downhill,25
14-12-2012,Val Gardena-Groeden,Super G,14
01-12-2012,Beaver Creek,Super G,39
30-11-2012,Beaver Creek,Downhill,45
25-11-2012,Lake Louise,Super G,27
24-11-2012,Lake Louise,Downhill,24
15-03-2012,Schladming,Super G,24
04-03-2012,Kvitfjell,Super G,26
03-03-2012,Kvitfjell,Downhill,20
02-03-2012,Kvitfjell,Super G,36
25-02-2012,Crans Montana,Super G,17
24-02-2012,Crans Montana,Super G,4
12-02-2012,Sochi,Super Combined,16
11-02-2012,Sochi,Downhill,32
05-02-2012,Chamonix,Super Combined,11
04-02-2012,Chamonix,Downhill,44
03-02-2012,Chamonix,Downhill,28
28-01-2012,Garmisch-Partenkirchen,Downhill,18
22-01-2012,Kitzbuehel,Super Combined,3
22-01-2012,Kitzbuehel,Slalom,DNQ1
21-01-2012,Kitzbuehel,Downhill,24
14-01-2012,Wengen,Downhill,14
13-01-2012,Wengen,Super Combined,12
29-12-2011,Bormio,Downhill,15
19-12-2011,Alta Badia,Slalom,DNQ1
16-12-2011,Val Gardena-Groeden,Super G,47
08-12-2011,Beaver Creek,Slalom,DNQ1
03-12-2011,Beaver Creek,Super G,36
02-12-2011,Beaver Creek,Downhill,14
27-11-2011,Lake Louise,Super G,29
26-11-2011,Lake Louise,Downhill,29
23-10-2011,Soelden,Giant Slalom,DNQ1
19-03-2011,Lenzerheide,Slalom,19
16-03-2011,Lenzerheide,Downhill,DNS1
13-03-2011,Kvitfjell,Super G,37
12-03-2011,Kvitfjell,Downhill,29
11-03-2011,Kvitfjell,Downhill,14
30-01-2011,Chamonix,Super Combined,5
29-01-2011,Chamonix,Downhill,16
25-01-2011,Schladming,Slalom,17
23-01-2011,Kitzbuehel,Slalom,13
23-01-2011,Kitzbuehel,Combined,2
22-01-2011,Kitzbuehel,Downhill,13
21-01-2011,Kitzbuehel,Super G,6
16-01-2011,Wengen,Slalom,21
15-01-2011,Wengen,Downhill,13
14-01-2011,Wengen,Super Combined,14
09-01-2011,Adelboden,Slalom,10
06-01-2011,Zagreb,Slalom,30
29-12-2010,Bormio,Downhill,2
19-12-2010,Alta Badia,Giant Slalom,DNQ1
18-12-2010,Val Gardena-Groeden,Downhill,1
17-12-2010,Val Gardena-Groeden,Super G,6
12-12-2010,Val d'Isere,Slalom,4
11-12-2010,Val d'Isere,Giant Slalom,25
05-12-2010,Beaver Creek,Giant Slalom,DNQ1
04-12-2010,Beaver Creek,Super G,DNF1
28-11-2010,Lake Louise,Super G,9
27-11-2010,Lake Louise,Downhill,4
14-11-2010,Levi,Slalom,6
13-03-2010,Garmisch Partenkirchen,Slalom,7
12-03-2010,Garmisch Partenkirchen,Giant Slalom,17
31-01-2010,Kranjska Gora,Slalom,5
30-01-2010,Kranjska Gora,Giant Slalom,DNS1
29-01-2010,Kranjska Gora,Giant Slalom,25
26-01-2010,Schladming,Slalom,2
24-01-2010,Kitzbuehel,Combined,2
24-01-2010,Kitzbuehel,Slalom,17
23-01-2010,Kitzbuehel,Downhill,17
22-01-2010,Kitzbuehel,Super G,DNF1
17-01-2010,Wengen,Slalom,6
15-01-2010,Wengen,Super Combined,3
10-01-2010,Adelboden,Slalom,10
06-01-2010,Zagreb,Slalom,12
21-12-2009,Alta Badia,Slalom,2
20-12-2009,Alta Badia,Giant Slalom,17
18-12-2009,Val Gardena - Groeden,Super G,24
12-12-2009,Val d'Isere,Super G,14
11-12-2009,Val d'Isere,Super Combined,10
06-12-2009,Beaver Creek,Giant Slalom,DNQ1
05-12-2009,Beaver Creek,Downhill,17
04-12-2009,Beaver Creek,Super Combined,DNF2
29-11-2009,Lake Louise,Super G,33
28-11-2009,Lake Louise,Downhill,27
15-11-2009,Levi,Slalom,12
25-10-2009,Soelden,Giant Slalom,20
14-03-2009,Are,Slalom,11
12-03-2009,Are,Super G,23
11-03-2009,Are,Downhill,24
07-03-2009,Kvitfjell,Downhill,20
06-03-2009,Kvitfjell,Downhill,22
01-03-2009,Kranjska Gora,Slalom,18
22-02-2009,Sestriere,Super Combined,10
01-02-2009,Garmisch Partenkirchen,Slalom,DNF2
