datum,kraj,disciplina,mesto
19-03-2016,St. Moritz,Giant Slalom,11
17-03-2016,St. Moritz,Super G,2
16-03-2016,St. Moritz,Downhill,22
13-03-2016,Kvitfjell,Super G,4
12-03-2016,Kvitfjell,Downhill,7
05-03-2016,Kranjska Gora,Giant Slalom,DNF1
04-03-2016,Kranjska Gora,Giant Slalom,24
28-02-2016,Hinterstoder,Giant Slalom,16
27-02-2016,Hinterstoder,Super G,1
20-02-2016,Chamonix,Downhill,11
19-02-2016,Chamonix,Alpine combined,11
07-02-2016,Jeongseon,Super G,4
06-02-2016,Jeongseon,Downhill,DNF1
30-01-2016,Garmisch Partenkirchen,Downhill,1
23-01-2016,Kitzbuehel,Downhill,6
22-01-2016,Kitzbuehel,Alpine combined,11
22-01-2016,Kitzbuehel,Super G,18
16-01-2016,Wengen,Downhill,15
15-01-2016,Wengen,Alpine combined,DNF2
29-12-2015,Santa Caterina,Downhill,DNF1
20-12-2015,Alta Badia,Giant Slalom,DNF1
19-12-2015,Val Gardena / Groeden,Downhill,DNF1
18-12-2015,Val Gardena / Groeden,Super G,3
06-12-2015,Beaver Creek,Giant Slalom,DNF1
05-12-2015,Beaver Creek,Super G,7
04-12-2015,Beaver Creek,Downhill,16
29-11-2015,Lake Louise,Super G,10
28-11-2015,Lake Louise,Downhill,15
07-03-2015,Kvitfjell,Downhill,DNF1
22-02-2015,Saalbach,Super G,7
21-02-2015,Saalbach,Downhill,12
20-12-2014,Val Gardena / Groeden,Super G,DNS1
19-12-2014,Val Gardena / Groeden,Downhill,DNF1
07-12-2014,Beaver Creek,Giant Slalom,DNQ1
06-12-2014,Beaver Creek,Super G,DNF1
05-12-2014,Beaver Creek,Downhill,33
30-11-2014,Lake Louise,Super G,12
29-11-2014,Lake Louise,Downhill,34
02-03-2014,Kvitfjell,Super G,11
01-03-2014,Kvitfjell,Downhill,56
28-02-2014,Kvitfjell,Downhill,30
02-02-2014,St. Moritz,Giant Slalom,DSQ1
26-01-2014,Kitzbuehel,Super G,53
26-01-2014,Kitzbuehel,Super Combined,28
25-01-2014,Kitzbuehel,Downhill,DNF1
22-12-2013,Alta Badia,Giant Slalom,DNQ1
21-12-2013,Val Gardena / Groeden,Downhill,49
20-12-2013,Val Gardena / Groeden,Super G,19
08-12-2013,Beaver Creek,Giant Slalom,DNQ1
07-12-2013,Beaver Creek,Super G,23
06-12-2013,Beaver Creek,Downhill,DNF1
01-12-2013,Lake Louise,Super G,20
30-11-2013,Lake Louise,Downhill,57
27-10-2013,Soelden,Giant Slalom,DNQ1
09-03-2013,Kranjska Gora,Giant Slalom,DNQ1
28-10-2012,Soelden,Giant Slalom,DNQ1
