datum,kraj,disciplina,mesto
12-03-2016,Lenzerheide,Super G,49
21-02-2016,La Thuile,Super G,42
20-02-2016,La Thuile,Downhill,38
19-02-2016,La Thuile,Downhill,38
07-02-2016,Garmisch Partenkirchen,Super G,DNF1
06-02-2016,Garmisch Partenkirchen,Downhill,34
24-01-2016,Cortina d'Ampezzo,Super G,31
23-01-2016,Cortina d'Ampezzo,Downhill,50
10-01-2016,Altenmarkt-Zauchensee,Super G,38
09-01-2016,Altenmarkt-Zauchensee,Downhill,24
19-12-2015,Val d'Is̬re,Downhill,38
18-12-2015,Val d'Is̬re,Alpine combined,DNS2
06-12-2015,Lake Louise,Super G,37
05-12-2015,Lake Louise,Downhill,DNF1
04-12-2015,Lake Louise,Downhill,32
