datum,kraj,disciplina,mesto,zaostanek
08-03-2003,Shigakogen,Slalom,DNF1,
02-03-2003,Yongpyong,Slalom,DNF1,
28-01-2003,Schladming,Slalom,DNQ1,
26-01-2003,Kitzbuehel,Slalom,DNF1,
12-01-2003,Bormio,Slalom,DNQ1,
05-01-2003,Kranjska Gora,Slalom,DNQ1,
20-01-2002,Kitzbuehel,Slalom,DNQ1,
13-01-2002,Wengen,Slalom,DNF1,
06-01-2002,Adelboden,Slalom,DNQ1,
22-12-2001,Kranjska Gora,Slalom,DNF1,
10-12-2001,Madonna di Campiglio,Slalom,DNF1,
