datum,kraj,disciplina,mesto
03-02-2008,St. Moritz,Super G,33
02-02-2008,St. Moritz,Downhill,DNF1
21-01-2008,Cortina d'Ampezzo,Super G,29
20-01-2008,Cortina d'Ampezzo,Super G,31
19-01-2008,Cortina d'Ampezzo,Downhill,24
13-01-2008,Maribor,Slalom,DNQ2
22-12-2007,St. Anton/Arlberg,Super Combined,DNF1
21-12-2007,St. Anton/Arlberg,Downhill,34
16-12-2007,St. Moritz,Super G,38
15-12-2007,St. Moritz,Downhill,41
08-12-2007,"Aspen, CO",Downhill,DNS1
02-12-2007,"Lake Louise, AB",Super G,37
01-12-2007,"Lake Louise, AB",Downhill,38
04-03-2007,Tarvisio,Super G,24
03-03-2007,Tarvisio,Downhill,39
02-03-2007,Tarvisio,Super Combined,9
28-01-2007,San Sicario,Super G,26
27-01-2007,San Sicario,Downhill,18
26-01-2007,San Sicario,Super G,29
20-01-2007,Cortina d'Ampezzo,Downhill,22
19-01-2007,Cortina d'Ampezzo,Super G,42
14-01-2007,Altenmarkt-Zauchensee,Super Combined,12
13-01-2007,Altenmarkt-Zauchensee,Downhill,44
20-12-2006,Val d'Isere,Downhill,48
19-12-2006,Val d'Isere,Downhill,49
16-12-2006,Reiteralm,Super G,DNF1
15-12-2006,Reiteralm,Super Combined,22
03-12-2006,"Lake Louise, AB",Super G,36
02-12-2006,"Lake Louise, AB",Downhill,37
01-12-2006,"Lake Louise, AB",Downhill,41
22-01-2006,St. Moritz,Super Combined,10
21-01-2006,St. Moritz,Downhill,DNF1
20-01-2006,St. Moritz,Super G,20
11-12-2004,Altenmarkt-Zauchensee,Super G,50
05-12-2004,"Lake Louise, AB",Super G,DNF1
