datum,kraj,disciplina,mesto
11-01-2008,Wengen,Super Combined,DNF2
29-12-2007,Bormio,Downhill,DSQ1
15-12-2007,Val Gardena-Groeden,Downhill,17
14-12-2007,Val Gardena-Groeden,Super G,28
03-12-2007,"Beaver Creek, CO",Super G,31
30-11-2007,"Beaver Creek, CO",Downhill,30
29-11-2007,"Beaver Creek, CO",Super Combined,23
25-11-2007,"Lake Louise, AB",Super G,14
24-11-2007,"Lake Louise, AB",Downhill,6
11-03-2007,Kvitfjell,Super G,19
10-03-2007,Kvitfjell,Downhill,9
09-03-2007,Kvitfjell,Super Combined,18
24-02-2007,Garmisch-Partenkirchen,Downhill,27
23-02-2007,Garmisch-Partenkirchen,Downhill,36
20-01-2007,Val d'Isere,Downhill,29
01-12-2006,"Beaver Creek, CO",Downhill,DNS1
30-11-2006,"Beaver Creek, CO",Super Combined,DNF
26-11-2006,"Lake Louise, AB",Super G,24
25-11-2006,"Lake Louise, AB",Downhill,12
03-02-2006,Chamonix,Super Combined,18
29-01-2006,Garmisch-Partenkirchen,Super G,32
28-01-2006,Garmisch-Partenkirchen,Downhill,DNF1
21-01-2006,Kitzbuehel,Downhill,32
20-01-2006,Kitzbuehel,Super G,17
14-01-2006,Wengen,Downhill,DNS1
13-01-2006,Wengen,Super Combined,DNF
29-12-2005,Bormio,Downhill,23
17-12-2005,Gardena/Groeden,Downhill,DNS1
16-12-2005,Gardena/Groeden,Super G,32
11-12-2005,Val d'Isere,Super Combined,22
10-12-2005,Val d'Isere,Downhill,48
02-12-2005,"Beaver Creek, CO",Downhill,33
01-12-2005,"Beaver Creek, CO",Super G,DNF1
27-11-2005,"Lake Louise, AB",Super G,28
26-11-2005,"Lake Louise, AB",Downhill,23
20-02-2005,Garmisch-Partenkirchen,Super G,33
24-01-2005,Kitzbuehel,Super G,23
18-12-2004,Gardena/Groeden,Downhill,47
17-12-2004,Gardena/Groeden,Super G,31
11-12-2004,Val d'Isere,Downhill,43
05-12-2003,"Vail/Beaver Creek, CO",Downhill,DNF1
30-11-2003,"Lake Louise, AB",Super G,56
29-11-2003,"Lake Louise, AB",Downhill,58
14-12-2002,Val d'Isere,Downhill,43
02-02-2002,St. Moritz,Downhill,34
29-12-2001,Bormio,Downhill,38
28-12-2001,Bormio,Downhill,37
