datum,kraj,disciplina,mesto
22-01-2011,Cortina d Ampezzo,Downhill,10
21-01-2011,Cortina d Ampezzo,Super G,30
09-01-2011,Zauchensee,Super G,4
08-01-2011,Zauchensee,Downhill,8
02-01-2011,Muenchen,City Event,3
29-12-2010,Semmering,Slalom,24
28-12-2010,Semmering,Giant Slalom,4
19-12-2010,Val d'Isere,Super Combined,2
18-12-2010,Val d'Isere,Downhill,4
12-12-2010,St. Moritz,Giant Slalom,11
05-12-2010,Lake Louise,Super G,DNS1
04-12-2010,Lake Louise,Downhill,5
03-12-2010,Lake Louise,Downhill,3
28-11-2010,Aspen,Slalom,16
27-11-2010,Aspen,Giant Slalom,4
13-11-2010,Levi,Slalom,15
23-10-2010,Soelden,Giant Slalom,10
13-03-2010,Garmisch Partenkirchen,Slalom,14
12-03-2010,Garmisch Partenkirchen,Super G,2
11-03-2010,Garmisch Partenkirchen,Giant Slalom,12
10-03-2010,Garmisch Partenkirchen,Downhill,DNF1
07-03-2010,Crans Montana,Super G,10
06-03-2010,Crans Montana,Downhill,36
31-01-2010,St. Moritz,Super G,8
30-01-2010,St. Moritz,Downhill,23
29-01-2010,St. Moritz,Super Combined,4
24-01-2010,Cortina d'Ampezzo,Giant Slalom,24
23-01-2010,Cortina d'Ampezzo,Downhill,32
22-01-2010,Cortina d'Ampezzo,Super G,10
17-01-2010,Maribor,Slalom,19
16-01-2010,Maribor,Giant Slalom,27
10-01-2010,Haus im Ennstal,Super G,19
09-01-2010,Haus im Ennstal,Downhill,36
08-01-2010,Haus im Ennstal,Downhill,24
03-01-2010,Zagreb,Slalom,DNF1
29-12-2009,Lienz,Slalom,DNQ1
28-12-2009,Lienz,Giant Slalom,DNQ1
20-12-2009,Val d'Isere,Super G,11
18-12-2009,Val d'Isere,Super Combined,3
13-12-2009,Are,Slalom,18
12-12-2009,Are,Giant Slalom,9
06-12-2009,Lake Louise,Super G,1
05-12-2009,Lake Louise,Downhill,6
04-12-2009,Lake Louise,Downhill,21
29-11-2009,Aspen,Slalom,25
28-11-2009,Aspen,Giant Slalom,DNQ1
24-10-2009,Soelden,Giant Slalom,15
14-03-2009,Are,Giant Slalom,7
12-03-2009,Are,Super G,12
11-03-2009,Are,Downhill,8
06-03-2009,Ofterschwang,Giant Slalom,2
01-03-2009,Bansko,Super G,DNF1
28-02-2009,Bansko,Downhill,7
27-02-2009,Bansko,Downhill,12
22-02-2009,Tarvisio,Super G,10
21-02-2009,Tarvisio,Downhill,13
20-02-2009,Tarvisio,Super Combined,8
01-02-2009,Garmisch Partenkirchen,Super G,7
26-01-2009,Cortina d'Ampezzo,Super G,13
25-01-2009,Cortina d'Ampezzo,Giant Slalom,3
24-01-2009,Cortina d'Ampezzo,Downhill,13
18-01-2009,Altenmarkt-Zauchensee,Downhill,8
17-01-2009,Altenmarkt-Zauchensee,Super Combined,5
11-01-2009,Maribor,Slalom,DNQ1
10-01-2009,Maribor,Giant Slalom,28
28-12-2008,Semmering,Giant Slalom,7
20-12-2008,St. Moritz,Super G,22
19-12-2008,St. Moritz,Super Combined,7
13-12-2008,La Molina,Giant Slalom,4
07-12-2008,Lake Louise,Super G,13
05-12-2008,Lake Louise,Downhill,17
30-11-2008,Aspen,Slalom,DSQ1
29-11-2008,Aspen,Giant Slalom,3
15-11-2008,Levi,Slalom,DNQ1
25-10-2008,Soelden,Giant Slalom,20
15-03-2008,Bormio,Giant Slalom,1
14-03-2008,Bormio,Slalom,20
13-03-2008,Bormio,Super G,5
09-03-2008,Crans-Montana,Super Combined,4
08-03-2008,Crans-Montana,Downhill,13
24-02-2008,"Whistler, BC",Super Combined,5
22-02-2008,"Whistler, BC",Downhill,7
15-02-2008,Zagreb-Sljeme,Slalom,17
10-02-2008,Sestriere,Super G,6
09-02-2008,Sestriere,Downhill,20
03-02-2008,St. Moritz,Super G,2
02-02-2008,St. Moritz,Downhill,5
27-01-2008,Ofterschwang,Slalom,DNQ1
26-01-2008,Ofterschwang,Giant Slalom,3
21-01-2008,Cortina d'Ampezzo,Super G,2
20-01-2008,Cortina d'Ampezzo,Super G,20
19-01-2008,Cortina d'Ampezzo,Downhill,9
13-01-2008,Maribor,Slalom,23
12-01-2008,Maribor,Giant Slalom,1
06-01-2008,Spindleruv Mlyn,Slalom,DNQ1
05-01-2008,Spindleruv Mlyn,Giant Slalom,3
29-12-2007,Lienz,Slalom,DNQ1
28-12-2007,Lienz,Giant Slalom,4
22-12-2007,St. Anton/Arlberg,Super Combined,DNF1
21-12-2007,St. Anton/Arlberg,Downhill,26
16-12-2007,St. Moritz,Super G,4
15-12-2007,St. Moritz,Downhill,14
08-12-2007,"Aspen, CO",Downhill,9
02-12-2007,"Lake Louise, AB",Super G,13
01-12-2007,"Lake Louise, AB",Downhill,12
25-11-2007,"Panorama, BC",Slalom,DNQ2
24-11-2007,"Panorama, BC",Giant Slalom,2
10-11-2007,Reiteralm,Slalom,DNQ1
27-10-2007,Soelden,Giant Slalom,9
18-03-2007,Lenzerheide,Giant Slalom,9
17-03-2007,Lenzerheide,Slalom,17
15-03-2007,Lenzerheide,Super G,8
14-03-2007,Lenzerheide,Downhill,DNF1
11-03-2007,Zwiesel,Slalom,12
10-03-2007,Zwiesel,Giant Slalom,4
04-03-2007,Tarvisio,Super G,25
03-03-2007,Tarvisio,Downhill,4
02-03-2007,Tarvisio,Super Combined,6
25-02-2007,Sierra Nevada,Slalom,19
24-02-2007,Sierra Nevada,Giant Slalom,19
28-01-2007,San Sicario,Super G,19
27-01-2007,San Sicario,Downhill,2
26-01-2007,San Sicario,Super G,32
21-01-2007,Cortina d'Ampezzo,Giant Slalom,11
20-01-2007,Cortina d'Ampezzo,Downhill,11
19-01-2007,Cortina d'Ampezzo,Super G,12
14-01-2007,Altenmarkt-Zauchensee,Super Combined,11
13-01-2007,Altenmarkt-Zauchensee,Downhill,30
06-01-2007,Kranjska Gora,Giant Slalom,5
28-12-2006,Semmering,Giant Slalom,20
20-12-2006,Val d'Isere,Downhill,18
19-12-2006,Val d'Isere,Downhill,15
16-12-2006,Reiteralm,Super G,21
15-12-2006,Reiteralm,Super Combined,17
03-12-2006,"Lake Louise, AB",Super G,17
02-12-2006,"Lake Louise, AB",Downhill,46
01-12-2006,"Lake Louise, AB",Downhill,36
26-11-2006,"Aspen, CO",Slalom,26
25-11-2006,"Aspen, CO",Giant Slalom,DNF1
11-11-2006,Levi,Slalom,DNQ1
18-03-2006,Are,Giant Slalom,DNF1
17-03-2006,Are,Slalom,18
16-03-2006,Are,Super G,11
15-03-2006,Are,Downhill,3
11-03-2006,Levi,Slalom,DNF1
10-03-2006,Levi,Slalom,DNF1
05-03-2006,Hafjell/Kvitfjell,Giant Slalom,14
04-03-2006,Hafjell/Kvitfjell,Super Combined,9
03-03-2006,Hafjell/Kvitfjell,Super G,12
05-02-2006,Ofterschwang,Slalom,DNF1
04-02-2006,Ofterschwang,Giant Slalom,16
03-02-2006,Ofterschwang,Giant Slalom,DNF1
29-01-2006,Cortina d'Ampezzo,Giant Slalom,3
28-01-2006,Cortina d'Ampezzo,Downhill,3
27-01-2006,Cortina d'Ampezzo,Super G,DNF1
22-01-2006,St. Moritz,Super Combined,DNF
21-01-2006,St. Moritz,Downhill,28
20-01-2006,St. Moritz,Super G,7
15-01-2006,Bad Kleinkirchheim,Super G,9
14-01-2006,Bad Kleinkirchheim,Downhill,12
13-01-2006,Bad Kleinkirchheim,Downhill,7
08-01-2006,Maribor,Slalom,15
21-12-2005,Spindleruv Mlyn,Giant Slalom,DNF1
17-12-2005,Val d'Isere,Downhill,DNS1
11-12-2005,"Aspen, CO",Slalom,28
10-12-2005,"Aspen, CO",Giant Slalom,7
09-12-2005,"Aspen, CO",Super G,8
04-12-2005,"Lake Louise, AB",Super G,9
03-12-2005,"Lake Louise, AB",Downhill,12
02-12-2005,"Lake Louise, AB",Downhill,11
22-10-2005,Soelden,Giant Slalom,10
13-03-2005,Lenzerheide,Giant Slalom,4
12-03-2005,Lenzerheide,Slalom,19
11-03-2005,Lenzerheide,Super G,9
10-03-2005,Lenzerheide,Downhill,DNF1
27-02-2005,San Sicario,Combined,11
26-02-2005,San Sicario,Downhill,24
25-02-2005,San Sicario,Super G,11
20-02-2005,Are,Giant Slalom,5
19-02-2005,Are,Super G,22
22-01-2005,Maribor,Giant Slalom,DNS1
20-01-2005,Zagreb-Sljeme,Slalom,DNF1
15-01-2005,Cortina d'Ampezzo,Downhill,35
14-01-2005,Cortina d'Ampezzo,Super G,17
12-01-2005,Cortina d'Ampezzo,Super G,6
09-01-2005,Santa Caterina,Slalom,7
08-01-2005,Santa Caterina,Giant Slalom,11
07-01-2005,Santa Caterina,Downhill,DNF1
06-01-2005,Santa Caterina,Downhill,15
29-12-2004,Semmering,Slalom,DNF2
28-12-2004,Semmering,Giant Slalom,3
22-12-2004,St. Moritz,Giant Slalom,DNF2
21-12-2004,St. Moritz,Super G,15
12-12-2004,Altenmarkt-Zauchensee,Slalom,5
05-12-2004,"Lake Louise, AB",Super G,26
04-12-2004,"Lake Louise, AB",Downhill,28
03-12-2004,"Lake Louise, AB",Downhill,DNF1
28-11-2004,"Aspen, CO",Slalom,DNF1
27-11-2004,"Aspen, CO",Slalom,14
26-11-2004,"Aspen, CO",Giant Slalom,10
23-10-2004,Soelden,Giant Slalom,13
14-03-2004,Sestriere,Giant Slalom,6
13-03-2004,Sestriere,Slalom,8
11-03-2004,Sestriere,Super G,13
10-03-2004,Sestriere,Downhill,20
29-02-2004,Levi,Slalom,2
28-02-2004,Levi,Slalom,2
22-02-2004,Are,Giant Slalom,3
21-02-2004,Are,Super G,29
08-02-2004,Zwiesel,Slalom,7
07-02-2004,Zwiesel,Giant Slalom,7
01-02-2004,Haus im Ennstal,Super G,DNF1
25-01-2004,Maribor,Slalom,15
24-01-2004,Maribor,Giant Slalom,8
05-01-2004,Megeve,Slalom,7
28-12-2003,Lienz,Slalom,DSQ2
27-12-2003,Lienz,Giant Slalom,DSQ1
17-12-2003,Madonna di Campiglio,Slalom,4
16-12-2003,Madonna di Campiglio,Slalom,22
13-12-2003,Alta Badia,Giant Slalom,3
29-11-2003,"Park City, UT",Slalom,DNF1
28-11-2003,"Park City, UT",Giant Slalom,5
25-10-2003,Soelden,Giant Slalom,13
15-03-2003,Lillehammer,Slalom,DNF1
08-03-2003,Are,Slalom,28
06-03-2003,Are,Giant Slalom,16
26-01-2003,Maribor,Slalom,DNQ1
25-01-2003,Maribor,Giant Slalom,DNQ1
19-01-2003,Cortina d'Ampezzo,Giant Slalom,16
05-01-2003,Bormio,Slalom,2
04-01-2003,Bormio,Giant Slalom,15
29-12-2002,Semmering,Slalom,13
28-12-2002,Semmering,Giant Slalom,DNQ1
15-12-2002,Sestriere,KO Slalom,19
12-12-2002,Val d'Isere,Giant Slalom,13
26-10-2002,Soelden,Giant Slalom,DNQ1
14-01-2001,Flachau,Slalom,DNQ2
28-12-2000,Semmering,Slalom,DNQ2
20-12-2000,Sestriere,Slalom,DNQ2
10-12-2000,Sestriere,Slalom,DNQ2
10-03-2000,Sestriere,Slalom,DNQ2
