datum,kraj,disciplina,mesto
12-12-2010,Val d'Isere,Slalom,1
11-12-2010,Val d'Isere,Giant Slalom,6
05-12-2010,Beaver Creek,Giant Slalom,3
14-11-2010,Levi,Slalom,DNF1
13-03-2010,Garmisch Partenkirchen,Slalom,15
12-03-2010,Garmisch Partenkirchen,Giant Slalom,DSQ1
31-01-2010,Kranjska Gora,Slalom,2
30-01-2010,Kranjska Gora,Giant Slalom,1
29-01-2010,Kranjska Gora,Giant Slalom,2
26-01-2010,Schladming,Slalom,11
24-01-2010,Kitzbuehel,Slalom,6
17-01-2010,Wengen,Slalom,7
10-01-2010,Adelboden,Slalom,2
06-01-2010,Zagreb,Slalom,DNF1
21-12-2009,Alta Badia,Slalom,DNF1
20-12-2009,Alta Badia,Giant Slalom,28
13-12-2009,Val d'Isere,Giant Slalom,1
12-12-2009,Val d'Isere,Super G,11
11-12-2009,Val d'Isere,Super Combined,2
06-12-2009,Beaver Creek,Giant Slalom,23
15-11-2009,Levi,Slalom,26
25-10-2009,Soelden,Giant Slalom,14
14-03-2009,Are,Slalom,5
13-03-2009,Are,Giant Slalom,7
12-03-2009,Are,Super G,26
01-03-2009,Kranjska Gora,Slalom,8
28-02-2009,Kranjska Gora,Giant Slalom,DNF2
22-02-2009,Sestriere,Super Combined,5
21-02-2009,Sestriere,Giant Slalom,6
01-02-2009,Garmisch Partenkirchen,Slalom,DNF1
27-01-2009,Schladming,Slalom,DNQ1
25-01-2009,Kitzbuehel,Slalom,4
18-01-2009,Wengen,Slalom,4
11-01-2009,Adelboden,Slalom,6
10-01-2009,Adelboden,Giant Slalom,11
06-01-2009,Zagreb,Slalom,DNF1
22-12-2008,Alta Badia,Slalom,7
21-12-2008,Alta Badia,Giant Slalom,12
13-12-2008,Val d'Isere,Giant Slalom,11
12-12-2008,Val d'Isere,Super Combined,3
07-12-2008,Beaver Creek,Giant Slalom,15
16-11-2008,Levi,Slalom,DNQ1
15-03-2008,Bormio,Slalom,3
14-03-2008,Bormio,Giant Slalom,21
09-03-2008,Kranjska Gora,Slalom,3
17-02-2008,Zagreb-Sljeme,Slalom,DNQ2
09-02-2008,Garmisch,Slalom,DNF1
22-01-2008,Schladming,Slalom,20
20-01-2008,Kitzbuehel,Slalom,DNF1
12-01-2008,Wengen,Slalom,DNF1
06-01-2008,Adelboden,Slalom,9
17-12-2007,La Villa - Alta Badia,Slalom,DNF1
09-12-2007,Bad Kleinkirchheim,Slalom,24
17-03-2007,Lenzerheide,Giant Slalom,24
