datum,kraj,disciplina,mesto
12-12-2009,Val d'Isere,Super G,DNF1
11-12-2009,Val d'Isere,Super Combined,15
06-12-2009,Beaver Creek,Giant Slalom,18
05-12-2009,Beaver Creek,Downhill,27
04-12-2009,Beaver Creek,Super Combined,DSQ2
29-11-2009,Lake Louise,Super G,6
28-11-2009,Lake Louise,Downhill,13
25-10-2009,Soelden,Giant Slalom,DNQ1
11-03-2009,Are,Downhill,6
07-03-2009,Kvitfjell,Downhill,16
06-03-2009,Kvitfjell,Downhill,9
22-02-2009,Sestriere,Super Combined,26
25-01-2009,Kitzbuehel,Combined,DNS2
24-01-2009,Kitzbuehel,Downhill,32
23-01-2009,Kitzbuehel,Super G,DNF1
17-01-2009,Wengen,Downhill,11
16-01-2009,Wengen,Super Combined,15
28-12-2008,Bormio,Downhill,14
20-12-2008,Val Gardena - Groeden,Downhill,39
19-12-2008,Val Gardena - Groeden,Super G,15
12-12-2008,Val d'Isere,Super Combined,DNF1
06-12-2008,Beaver Creek,Super G,27
05-12-2008,Beaver Creek,Downhill,18
30-11-2008,Lake Louise,Super G,35
29-11-2008,Lake Louise,Downhill,20
02-03-2008,Kvitfjell,Super G,41
01-03-2008,Kvitfjell,Downhill,15
29-02-2008,Kvitfjell,Downhill,26
23-02-2008,"Whistler, BC",Giant Slalom,DNQ1
21-02-2008,"Whistler, BC",Super G,DNF1
03-02-2008,Val d'Isere,Super Combined,DNF2
27-01-2008,Chamonix,Super Combined,28
26-01-2008,Chamonix,Downhill,43
20-01-2008,Kitzbuehel,Combined,12
20-01-2008,Kitzbuehel,Slalom,DNQ2
19-01-2008,Kitzbuehel,Downhill,26
18-01-2008,Kitzbuehel,Super G,37
13-01-2008,Wengen,Downhill,35
11-01-2008,Wengen,Super Combined,DNF2
05-01-2008,Adelboden,Giant Slalom,DNQ1
29-12-2007,Bormio,Downhill,25
16-12-2007,La Villa - Alta Badia,Giant Slalom,DNF1
15-12-2007,Val Gardena-Groeden,Downhill,22
14-12-2007,Val Gardena-Groeden,Super G,46
03-12-2007,"Beaver Creek, CO",Super G,24
30-11-2007,"Beaver Creek, CO",Downhill,28
29-11-2007,"Beaver Creek, CO",Super Combined,16
25-11-2007,"Lake Louise, AB",Super G,34
24-11-2007,"Lake Louise, AB",Downhill,8
11-03-2007,Kvitfjell,Super G,42
10-03-2007,Kvitfjell,Downhill,33
09-03-2007,Kvitfjell,Super Combined,20
24-02-2007,Garmisch-Partenkirchen,Downhill,31
23-02-2007,Garmisch-Partenkirchen,Downhill,31
20-01-2007,Val d'Isere,Downhill,45
14-01-2007,Wengen,Super Combined,18
13-01-2007,Wengen,Downhill,33
29-12-2006,Bormio,Downhill,41
28-12-2006,Bormio,Downhill,41
