datum,kraj,disciplina,mesto
16-03-2016,St. Moritz,Downhill,6
12-03-2016,Lenzerheide,Super G,26
21-02-2016,La Thuile,Super G,37
20-02-2016,La Thuile,Downhill,27
19-02-2016,La Thuile,Downhill,23
06-02-2016,Garmisch Partenkirchen,Downhill,DNF1
24-01-2016,Cortina d'Ampezzo,Super G,19
23-01-2016,Cortina d'Ampezzo,Downhill,9
10-01-2016,Altenmarkt-Zauchensee,Super G,29
09-01-2016,Altenmarkt-Zauchensee,Downhill,DNQ1
19-12-2015,Val d'Is̬re,Downhill,27
06-12-2015,Lake Louise,Super G,DNF1
05-12-2015,Lake Louise,Downhill,19
04-12-2015,Lake Louise,Downhill,9
19-03-2015,Meribel,Super G,15
08-03-2015,Garmisch Partenkirchen,Super G,20
07-03-2015,Garmisch Partenkirchen,Downhill,23
02-03-2015,Bansko,Super G,22
25-01-2015,St.Moritz,Super G,DSQ1
24-01-2015,St.Moritz,Downhill,30
19-01-2015,Cortina d'Ampezzo,Super G,25
18-01-2015,Cortina d'Ampezzo,Downhill,15
16-01-2015,Cortina d'Ampezzo,Downhill,32
21-12-2014,Val d Isere,Super G,14
20-12-2014,Val d Isere,Downhill,19
07-12-2014,Lake Louise,Super G,15
06-12-2014,Lake Louise,Downhill,17
05-12-2014,Lake Louise,Downhill,26
13-03-2014,Lenzerheide,Super G,13
02-03-2014,Crans Montana,Downhill,26
26-01-2014,Cortina d Ampezzo,Super G,4
25-01-2014,Cortina d Ampezzo,Downhill,16
24-01-2014,Cortina d Ampezzo,Downhill,16
23-01-2014,Cortina d Ampezzo,Super G,8
11-01-2014,Altenmarkt / Zauchensee,Downhill,25
21-12-2013,Val d'Isere,Downhill,23
14-12-2013,St. Moritz,Super G,48
08-12-2013,Lake Louise,Super G,9
07-12-2013,Lake Louise,Downhill,29
06-12-2013,Lake Louise,Downhill,24
30-11-2013,Beaver Creek,Super G,30
29-11-2013,Beaver Creek,Downhill,13
03-03-2013,Garmisch-Partenkirchen,Super G,15
02-03-2013,Garmisch-Partenkirchen,Downhill,24
01-03-2013,Garmisch-Partenkirchen,Super G,22
24-02-2013,Meribel,Super Combined,DNF2
23-02-2013,Meribel,Downhill,29
20-01-2013,Cortina d'Ampezzo,Super G,34
19-01-2013,Cortina d'Ampezzo,Downhill,17
13-01-2013,St. Anton,Super G,DNF1
12-01-2013,St. Anton,Downhill,23
14-12-2012,Val d'Isere,Downhill,22
08-12-2012,St. Moritz,Super G,42
02-12-2012,Lake Louise,Super G,20
01-12-2012,Lake Louise,Downhill,17
30-11-2012,Lake Louise,Downhill,26
26-02-2012,Bansko,Super G,22
18-02-2012,Sochi,Downhill,16
05-02-2012,Garmisch-Partenkirchen,Super G,27
04-02-2012,Garmisch-Partenkirchen,Downhill,32
28-01-2012,St. Moritz,Downhill,DNF1
15-01-2012,Cortina d'Ampezzo,Super G,DNF1
14-01-2012,Cortina d'Ampezzo,Downhill,19
08-01-2012,Bad Kleinkirchheim,Super G,24
07-01-2012,Bad Kleinkirchheim,Downhill,31
07-12-2011,Beaver Creek,Super G,16
04-12-2011,Lake Louise,Super G,23
03-12-2011,Lake Louise,Downhill,27
02-12-2011,Lake Louise,Downhill,12
06-03-2011,Tarvisio,Super G,25
05-03-2011,Tarvisio,Downhill,38
27-02-2011,Are,Super G,23
26-02-2011,Are,Downhill,21
23-01-2011,Cortina d Ampezzo,Super G,24
22-01-2011,Cortina d Ampezzo,Downhill,14
21-01-2011,Cortina d Ampezzo,Super G,36
09-01-2011,Zauchensee,Super G,DNS1
08-01-2011,Zauchensee,Downhill,36
18-12-2010,Val d'Isere,Downhill,10
05-12-2010,Lake Louise,Super G,29
04-12-2010,Lake Louise,Downhill,33
03-12-2010,Lake Louise,Downhill,42
07-03-2010,Crans Montana,Super G,34
06-03-2010,Crans Montana,Downhill,40
31-01-2010,St. Moritz,Super G,45
30-01-2010,St. Moritz,Downhill,15
23-01-2010,Cortina d'Ampezzo,Downhill,33
22-01-2010,Cortina d'Ampezzo,Super G,DNF1
10-01-2010,Haus im Ennstal,Super G,DNF1
09-01-2010,Haus im Ennstal,Downhill,20
08-01-2010,Haus im Ennstal,Downhill,35
06-12-2009,Lake Louise,Super G,49
05-12-2009,Lake Louise,Downhill,45
01-03-2009,Bansko,Super G,36
28-02-2009,Bansko,Downhill,35
27-02-2009,Bansko,Downhill,DNF1
22-02-2009,Tarvisio,Super G,44
21-02-2009,Tarvisio,Downhill,23
