datum,kraj,disciplina,mesto,zaostanek
13-01-2015,Flachau,Slalom,DNQ1,
04-01-2015,Zagreb,Slalom,DNF1,
29-12-2014,Kuehtai in Tirol,Slalom,DNS1,
13-12-2014,Are,Slalom,DNQ1,
30-11-2014,Aspen,Slalom,DNQ1,
15-11-2014,Levi,Slalom,15,15.07
02-02-2014,Kranjska Gora,Slalom,DNF1,
14-01-2014,Flachau,Slalom,DNF1,
05-01-2014,Bormio,Slalom,DNQ1,
29-12-2013,Lienz,Slalom,DNQ1,
17-12-2013,Courchevel,Slalom,20,20.40
16-11-2013,Levi,Slalom,DNQ1,
10-03-2013,Ofterschwang,Slalom,DNQ1,
27-01-2013,Maribor,Slalom,DNQ1,
15-01-2013,Flachau,Slalom,DNQ1,
12-01-2010,Flachau,Slalom,DNF1,
03-01-2010,Zagreb,Slalom,DNQ1,
29-12-2009,Lienz,Slalom,DNF1,
