datum,kraj,disciplina,mesto
20-03-2016,St. Moritz,Slalom,4
06-03-2016,Kranjska Gora,Slalom,5
05-03-2016,Kranjska Gora,Giant Slalom,DNQ1
04-03-2016,Kranjska Gora,Giant Slalom,DNQ1
28-02-2016,Hinterstoder,Giant Slalom,DNF1
26-02-2016,Hinterstoder,Giant Slalom,DNQ1
14-02-2016,Yuzawa Naeba,Slalom,3
13-02-2016,Yuzawa Naeba,Giant Slalom,28
26-01-2016,Schladming,Slalom,DNQ1
24-01-2016,Kitzbuehel,Slalom,9
17-01-2016,Wengen,Slalom,14
10-01-2016,Adelboden,Slalom,23
06-01-2016,Santa Caterina Valfurva,Slalom,DNF2
22-12-2015,Madonna di Campiglio,Slalom,3
20-12-2015,Alta Badia,Giant Slalom,DNQ1
13-12-2015,Val d'Is̬re,Slalom,18
12-12-2015,Val d'Is̬re,Giant Slalom,19
15-03-2015,Kranjska Gora,Slalom,DNF1
27-01-2015,Schladming,Slalom,DNQ1
25-01-2015,Kitzbuehel,Slalom,DNQ1
17-01-2015,Wengen,Slalom,DNF1
11-01-2015,Adelboden,Slalom,DNQ1
06-01-2015,Zagreb,Slalom,DNQ1
16-11-2014,Levi,Slalom,DNQ1
