datum,kraj,disciplina,mesto
19-12-2009,Val Gardena - Groeden,Downhill,52
18-12-2009,Val Gardena - Groeden,Super G,DNF1
12-12-2009,Val d'Isere,Super G,17
11-12-2009,Val d'Isere,Super Combined,14
06-12-2009,Beaver Creek,Giant Slalom,DNQ1
05-12-2009,Beaver Creek,Downhill,12
04-12-2009,Beaver Creek,Super Combined,13
29-11-2009,Lake Louise,Super G,11
28-11-2009,Lake Louise,Downhill,29
15-11-2009,Levi,Slalom,DNQ1
25-10-2009,Soelden,Giant Slalom,DSQ1
13-03-2009,Are,Giant Slalom,DNF2
12-03-2009,Are,Super G,3
11-03-2009,Are,Downhill,14
07-03-2009,Kvitfjell,Downhill,26
06-03-2009,Kvitfjell,Downhill,21
01-03-2009,Kranjska Gora,Slalom,22
28-02-2009,Kranjska Gora,Giant Slalom,24
22-02-2009,Sestriere,Super Combined,3
21-02-2009,Sestriere,Giant Slalom,7
25-01-2009,Kitzbuehel,Combined,DSQ2
25-01-2009,Kitzbuehel,Slalom,DSQ1
24-01-2009,Kitzbuehel,Downhill,6
23-01-2009,Kitzbuehel,Super G,7
17-01-2009,Wengen,Downhill,7
16-01-2009,Wengen,Super Combined,13
10-01-2009,Adelboden,Giant Slalom,28
06-01-2009,Zagreb,Slalom,26
28-12-2008,Bormio,Downhill,1
20-12-2008,Val Gardena - Groeden,Downhill,47
19-12-2008,Val Gardena - Groeden,Super G,38
13-12-2008,Val d'Isere,Giant Slalom,DNF1
12-12-2008,Val d'Isere,Super Combined,13
07-12-2008,Beaver Creek,Giant Slalom,DNQ1
06-12-2008,Beaver Creek,Super G,4
05-12-2008,Beaver Creek,Downhill,31
30-11-2008,Lake Louise,Super G,12
29-11-2008,Lake Louise,Downhill,6
16-11-2008,Levi,Slalom,DNQ1
26-10-2008,Soelden,Giant Slalom,DNQ1
13-03-2008,Bormio,Super G,15
09-03-2008,Kranjska Gora,Slalom,DNF1
08-03-2008,Kranjska Gora,Giant Slalom,DNQ2
02-03-2008,Kvitfjell,Super G,22
01-03-2008,Kvitfjell,Downhill,24
29-02-2008,Kvitfjell,Downhill,7
23-02-2008,"Whistler, BC",Giant Slalom,DNQ1
21-02-2008,"Whistler, BC",Super G,28
03-02-2008,Val d'Isere,Super Combined,18
27-01-2008,Chamonix,Super Combined,7
26-01-2008,Chamonix,Downhill,12
20-01-2008,Kitzbuehel,Slalom,DNQ2
20-01-2008,Kitzbuehel,Combined,10
19-01-2008,Kitzbuehel,Downhill,39
18-01-2008,Kitzbuehel,Super G,8
13-01-2008,Wengen,Downhill,30
11-01-2008,Wengen,Super Combined,DNF2
05-01-2008,Adelboden,Giant Slalom,DNQ1
29-12-2007,Bormio,Downhill,9
17-12-2007,La Villa - Alta Badia,Slalom,DNQ1
15-12-2007,Val Gardena-Groeden,Downhill,40
14-12-2007,Val Gardena-Groeden,Super G,20
03-12-2007,"Beaver Creek, CO",Super G,19
02-12-2007,"Beaver Creek, CO",Giant Slalom,DNQ1
30-11-2007,"Beaver Creek, CO",Downhill,26
29-11-2007,"Beaver Creek, CO",Super Combined,24
25-11-2007,"Lake Louise, AB",Super G,11
24-11-2007,"Lake Louise, AB",Downhill,36
11-03-2007,Kvitfjell,Super G,27
10-03-2007,Kvitfjell,Downhill,26
09-03-2007,Kvitfjell,Super Combined,21
20-01-2007,Val d'Isere,Downhill,35
14-01-2007,Wengen,Super Combined,35
13-01-2007,Wengen,Downhill,40
29-12-2006,Bormio,Downhill,32
28-12-2006,Bormio,Downhill,25
20-12-2006,Hinterstoder,Super G,22
18-12-2006,Alta Badia,Slalom,DNQ1
16-12-2006,Gardena/Groeden,Downhill,42
10-12-2006,Reiteralm,Super Combined,24
12-11-2006,Levi,Slalom,DNF1
