datum,kraj,disciplina,mesto
22-03-2015,Meribel,Giant Slalom,22
13-03-2015,Are,Giant Slalom,18
21-02-2015,Maribor,Giant Slalom,22
28-12-2014,Kuehtai in Tirol,Giant Slalom,22
12-12-2014,Are,Giant Slalom,7
29-11-2014,Aspen,Giant Slalom,27
25-10-2014,Soelden,Giant Slalom,11
16-03-2014,Lenzerheide,Giant Slalom,3
07-03-2014,Are,Giant Slalom,3
06-03-2014,Are,Giant Slalom,6
26-01-2014,Cortina d Ampezzo,Super G,DNF1
25-01-2014,Cortina d Ampezzo,Downhill,48
24-01-2014,Cortina d Ampezzo,Downhill,DNS1
23-01-2014,Cortina d Ampezzo,Super G,18
28-12-2013,Lienz,Giant Slalom,2
22-12-2013,Val d'Isere,Giant Slalom,6
15-12-2013,St. Moritz,Giant Slalom,2
14-12-2013,St. Moritz,Super G,33
08-12-2013,Lake Louise,Super G,14
01-12-2013,Beaver Creek,Giant Slalom,1
30-11-2013,Beaver Creek,Super G,37
26-10-2013,Soelden,Giant Slalom,8
17-03-2013,Lenzerheide,Giant Slalom,9
09-03-2013,Ofterschwang,Giant Slalom,DNF1
03-03-2013,Garmisch-Partenkirchen,Super G,13
01-03-2013,Garmisch-Partenkirchen,Super G,17
26-01-2013,Maribor,Giant Slalom,5
20-01-2013,Cortina d'Ampezzo,Super G,24
19-01-2013,Cortina d'Ampezzo,Downhill,48
13-01-2013,St. Anton,Super G,35
28-12-2012,Semmering,Giant Slalom,6
19-12-2012,Are,Giant Slalom,8
16-12-2012,Courchevel,Giant Slalom,19
09-12-2012,St. Moritz,Giant Slalom,23
08-12-2012,St. Moritz,Super G,49
02-12-2012,Lake Louise,Super G,22
01-12-2012,Lake Louise,Downhill,DNS1
24-11-2012,"Aspen, CO",Giant Slalom,25
27-10-2012,Soelden,Giant Slalom,9
18-03-2012,Schladming,Giant Slalom,14
15-03-2012,Schladming,Super G,15
09-03-2012,Are,Giant Slalom,28
03-03-2012,Ofterschwang,Giant Slalom,7
02-03-2012,Ofterschwang,Giant Slalom,5
26-02-2012,Bansko,Super G,13
18-02-2012,Sochi,Downhill,DNS1
12-02-2012,Soldeu-Grandvalira,Giant Slalom,19
05-02-2012,Garmisch-Partenkirchen,Super G,18
04-02-2012,Garmisch-Partenkirchen,Downhill,43
21-01-2012,Kranjska Gora,Giant Slalom,12
15-01-2012,Cortina d'Ampezzo,Super G,6
14-01-2012,Cortina d'Ampezzo,Downhill,38
08-01-2012,Bad Kleinkirchheim,Super G,19
28-12-2011,Lienz,Giant Slalom,9
07-12-2011,Beaver Creek,Super G,9
04-12-2011,Lake Louise,Super G,7
03-12-2011,Lake Louise,Downhill,31
26-11-2011,Aspen,Giant Slalom,10
22-10-2011,Soelden,Giant Slalom,8
11-03-2011,Spindleruv Mlyn,Giant Slalom,DNF2
06-03-2011,Tarvisio,Super G,22
05-03-2011,Tarvisio,Downhill,37
04-03-2011,Tarvisio,Super Combined,28
27-02-2011,Are,Super G,11
26-02-2011,Are,Downhill,24
25-02-2011,Are,Super Combined,DNF1
06-02-2011,Arber-Zwiesel,Giant Slalom,DNF2
23-01-2011,Cortina d Ampezzo,Super G,13
22-01-2011,Cortina d Ampezzo,Downhill,36
21-01-2011,Cortina d Ampezzo,Super G,25
09-01-2011,Zauchensee,Super G,DNF1
08-01-2011,Zauchensee,Downhill,33
28-12-2010,Semmering,Giant Slalom,23
19-12-2010,Val d'Isere,Super Combined,22
12-12-2010,St. Moritz,Giant Slalom,DNQ1
05-12-2010,Lake Louise,Super G,8
04-12-2010,Lake Louise,Downhill,30
03-12-2010,Lake Louise,Downhill,30
27-11-2010,Aspen,Giant Slalom,DNQ1
23-10-2010,Soelden,Giant Slalom,22
12-03-2010,Garmisch Partenkirchen,Super G,12
07-03-2010,Crans Montana,Super G,35
06-03-2010,Crans Montana,Downhill,24
31-01-2010,St. Moritz,Super G,14
30-01-2010,St. Moritz,Downhill,39
29-01-2010,St. Moritz,Super Combined,21
24-01-2010,Cortina d'Ampezzo,Giant Slalom,DNF2
23-01-2010,Cortina d'Ampezzo,Downhill,34
22-01-2010,Cortina d'Ampezzo,Super G,8
16-01-2010,Maribor,Giant Slalom,17
10-01-2010,Haus im Ennstal,Super G,DNF1
09-01-2010,Haus im Ennstal,Downhill,16
08-01-2010,Haus im Ennstal,Downhill,27
28-12-2009,Lienz,Giant Slalom,27
20-12-2009,Val d'Isere,Super G,37
18-12-2009,Val d'Isere,Super Combined,23
12-12-2009,Are,Giant Slalom,20
06-12-2009,Lake Louise,Super G,22
05-12-2009,Lake Louise,Downhill,39
04-12-2009,Lake Louise,Downhill,40
28-11-2009,Aspen,Giant Slalom,DNQ1
01-02-2009,Garmisch Partenkirchen,Super G,3
26-01-2009,Cortina d'Ampezzo,Super G,1
25-01-2009,Cortina d'Ampezzo,Giant Slalom,14
24-01-2009,Cortina d'Ampezzo,Downhill,36
18-01-2009,Altenmarkt-Zauchensee,Downhill,12
17-01-2009,Altenmarkt-Zauchensee,Super Combined,15
10-01-2009,Maribor,Giant Slalom,19
28-12-2008,Semmering,Giant Slalom,21
20-12-2008,St. Moritz,Super G,20
19-12-2008,St. Moritz,Super Combined,DNF2
14-12-2008,La Molina,Slalom,DNQ1
13-12-2008,La Molina,Giant Slalom,DNQ1
07-12-2008,Lake Louise,Super G,5
05-12-2008,Lake Louise,Downhill,38
30-11-2008,Aspen,Slalom,DNF1
29-11-2008,Aspen,Giant Slalom,DNQ1
25-10-2008,Soelden,Giant Slalom,DNF2
15-03-2008,Bormio,Giant Slalom,23
13-03-2008,Bormio,Super G,9
09-03-2008,Crans-Montana,Super Combined,26
08-03-2008,Crans-Montana,Downhill,30
24-02-2008,"Whistler, BC",Super Combined,19
