datum,kraj,disciplina,mesto
29-11-2015,Lake Louise,Super G,DNF1
19-12-2014,Val Gardena / Groeden,Downhill,DNF1
06-12-2014,Beaver Creek,Super G,14
05-12-2014,Beaver Creek,Downhill,17
30-11-2014,Lake Louise,Super G,9
29-11-2014,Lake Louise,Downhill,19
02-03-2014,Kvitfjell,Super G,18
01-03-2014,Kvitfjell,Downhill,44
28-02-2014,Kvitfjell,Downhill,44
26-01-2014,Kitzbuehel,Super G,29
29-12-2013,Bormio,Downhill,14
21-12-2013,Val Gardena / Groeden,Downhill,9
20-12-2013,Val Gardena / Groeden,Super G,2
07-12-2013,Beaver Creek,Super G,13
06-12-2013,Beaver Creek,Downhill,7
01-12-2013,Lake Louise,Super G,10
30-11-2013,Lake Louise,Downhill,22
03-03-2013,Kvitfjell,Super G,16
02-03-2013,Kvitfjell,Downhill,6
23-02-2013,Garmisch-Partenkirchen,Downhill,39
26-01-2013,Kitzbuehel,Downhill,18
25-01-2013,Kitzbuehel,Super G,15
19-01-2013,Wengen,Downhill,16
29-12-2012,Bormio,Downhill,17
15-12-2012,Val Gardena-Groeden,Downhill,35
14-12-2012,Val Gardena-Groeden,Super G,12
01-12-2012,Beaver Creek,Super G,10
30-11-2012,Beaver Creek,Downhill,24
25-11-2012,Lake Louise,Super G,18
24-11-2012,Lake Louise,Downhill,17
15-03-2012,Schladming,Super G,12
14-03-2012,Schladming,Downhill,8
04-03-2012,Kvitfjell,Super G,19
03-03-2012,Kvitfjell,Downhill,28
02-03-2012,Kvitfjell,Super G,13
25-02-2012,Crans Montana,Super G,5
24-02-2012,Crans Montana,Super G,2
11-02-2012,Sochi,Downhill,24
04-02-2012,Chamonix,Downhill,1
03-02-2012,Chamonix,Downhill,6
28-01-2012,Garmisch-Partenkirchen,Downhill,12
21-01-2012,Kitzbuehel,Downhill,10
14-01-2012,Wengen,Downhill,22
29-12-2011,Bormio,Downhill,23
18-12-2011,Alta Badia,Giant Slalom,DNQ1
16-12-2011,Val Gardena-Groeden,Super G,10
03-12-2011,Beaver Creek,Super G,22
02-12-2011,Beaver Creek,Downhill,16
27-11-2011,Lake Louise,Super G,4
26-11-2011,Lake Louise,Downhill,12
13-03-2011,Kvitfjell,Super G,21
12-03-2011,Kvitfjell,Downhill,15
11-03-2011,Kvitfjell,Downhill,10
05-02-2011,Hinterstoder,Super G,30
21-01-2011,Kitzbuehel,Super G,DNS1
15-01-2011,Wengen,Downhill,21
29-12-2010,Bormio,Downhill,18
18-12-2010,Val Gardena-Groeden,Downhill,44
17-12-2010,Val Gardena-Groeden,Super G,41
28-11-2010,Lake Louise,Super G,33
27-11-2010,Lake Louise,Downhill,11
07-03-2010,Kvitfjell,Super G,17
06-03-2010,Kvitfjell,Downhill,13
16-01-2010,Wengen,Downhill,40
19-12-2009,Val Gardena - Groeden,Downhill,36
18-12-2009,Val Gardena - Groeden,Super G,DNS1
29-11-2009,Lake Louise,Super G,29
28-11-2009,Lake Louise,Downhill,35
23-01-2009,Kitzbuehel,Super G,DNF1
17-01-2009,Wengen,Downhill,8
29-12-2007,Bormio,Downhill,3
15-12-2007,Val Gardena-Groeden,Downhill,37
14-12-2007,Val Gardena-Groeden,Super G,9
03-12-2007,"Beaver Creek, CO",Super G,9
02-12-2007,"Beaver Creek, CO",Giant Slalom,DNQ1
30-11-2007,"Beaver Creek, CO",Downhill,17
25-11-2007,"Lake Louise, AB",Super G,8
24-11-2007,"Lake Louise, AB",Downhill,1
11-03-2007,Kvitfjell,Super G,20
10-03-2007,Kvitfjell,Downhill,59
09-03-2007,Kvitfjell,Super Combined,DNS
24-02-2007,Garmisch-Partenkirchen,Downhill,5
23-02-2007,Garmisch-Partenkirchen,Downhill,23
20-01-2007,Val d'Isere,Downhill,34
13-01-2007,Wengen,Downhill,32
29-12-2006,Bormio,Downhill,37
28-12-2006,Bormio,Downhill,31
20-12-2006,Hinterstoder,Super G,43
16-12-2006,Gardena/Groeden,Downhill,33
15-12-2006,Gardena/Groeden,Super G,15
10-12-2006,Reiteralm,Super Combined,50
01-12-2006,"Beaver Creek, CO",Downhill,41
26-11-2006,"Lake Louise, AB",Super G,27
25-11-2006,"Lake Louise, AB",Downhill,17
29-01-2006,Garmisch-Partenkirchen,Super G,41
14-01-2006,Wengen,Downhill,47
11-12-2004,Val d'Isere,Downhill,DNF1
03-12-2004,"Beaver Creek, CO",Downhill,37
02-12-2004,"Beaver Creek, CO",Super G,25
28-11-2004,"Lake Louise, AB",Super G,31
27-11-2004,"Lake Louise, AB",Downhill,7
07-12-2003,"Vail/Beaver Creek, CO",Super G,DNF1
30-11-2003,"Lake Louise, AB",Super G,15
29-11-2003,"Lake Louise, AB",Downhill,37
23-02-2003,Garmisch-Partenkirchen,Super G,18
22-02-2003,Garmisch-Partenkirchen,Downhill,DNS1
30-11-2002,"Lake Louise, AB",Downhill,60
03-02-2002,St. Moritz,Giant Slalom,DNF1
02-02-2002,St. Moritz,Downhill,49
