datum,kraj,disciplina,mesto
06-03-2016,Jasna,Slalom,25
15-02-2016,Crans Montana,Slalom,25
17-01-2016,Flachau,Giant Slalom,DNF1
15-01-2016,Flachau,Slalom,DNF2
12-01-2016,Flachau,Slalom,16
05-01-2016,Santa Caterina Valfurva,Slalom,27
29-12-2015,Lienz,Slalom,DNF1
13-12-2015,Are,Slalom,DNQ1
12-12-2015,Are,Giant Slalom,DNQ1
29-11-2015,"Aspen, CO",Slalom,9
28-11-2015,"Aspen, CO",Slalom,DNF1
24-10-2015,Soelden,Giant Slalom,DNQ1
14-03-2015,Are,Slalom,DNF1
22-02-2015,Maribor,Slalom,11
13-01-2015,Flachau,Slalom,DNF1
