datum,kraj,disciplina,mesto
07-02-2016,Garmisch Partenkirchen,Super G,32
23-01-2016,Cortina d'Ampezzo,Downhill,41
10-01-2016,Altenmarkt-Zauchensee,Super G,30
09-01-2016,Altenmarkt-Zauchensee,Downhill,DNF1
19-12-2015,Val d'Is̬re,Downhill,41
