datum,kraj,disciplina,mesto
26-01-2010,Schladming,Slalom,19
24-01-2010,Kitzbuehel,Combined,10
24-01-2010,Kitzbuehel,Slalom,23
23-01-2010,Kitzbuehel,Downhill,41
22-01-2010,Kitzbuehel,Super G,24
17-01-2010,Wengen,Slalom,8
15-01-2010,Wengen,Super Combined,5
10-01-2010,Adelboden,Slalom,DNF2
06-01-2010,Zagreb,Slalom,DNF1
21-12-2009,Alta Badia,Slalom,DNQ1
20-12-2009,Alta Badia,Giant Slalom,7
13-12-2009,Val d'Isere,Giant Slalom,10
12-12-2009,Val d'Isere,Super G,2
11-12-2009,Val d'Isere,Super Combined,DNF2
06-12-2009,Beaver Creek,Giant Slalom,4
04-12-2009,Beaver Creek,Super Combined,DNF2
29-11-2009,Lake Louise,Super G,8
15-11-2009,Levi,Slalom,18
25-10-2009,Soelden,Giant Slalom,2
14-03-2009,Are,Slalom,DNF2
13-03-2009,Are,Giant Slalom,2
12-03-2009,Are,Super G,13
01-03-2009,Kranjska Gora,Slalom,DNF1
28-02-2009,Kranjska Gora,Giant Slalom,1
22-02-2009,Sestriere,Super Combined,25
21-02-2009,Sestriere,Giant Slalom,DNF1
01-02-2009,Garmisch Partenkirchen,Slalom,16
27-01-2009,Schladming,Slalom,9
25-01-2009,Kitzbuehel,Combined,DNF2
25-01-2009,Kitzbuehel,Slalom,DNF2
24-01-2009,Kitzbuehel,Downhill,37
23-01-2009,Kitzbuehel,Super G,29
18-01-2009,Wengen,Slalom,12
11-01-2009,Adelboden,Slalom,15
10-01-2009,Adelboden,Giant Slalom,9
06-01-2009,Zagreb,Slalom,28
22-12-2008,Alta Badia,Slalom,12
21-12-2008,Alta Badia,Giant Slalom,4
19-12-2008,Val Gardena - Groeden,Super G,DNF1
13-12-2008,Val d'Isere,Giant Slalom,12
12-12-2008,Val d'Isere,Super Combined,27
07-12-2008,Beaver Creek,Giant Slalom,2
06-12-2008,Beaver Creek,Super G,7
16-11-2008,Levi,Slalom,22
26-10-2008,Soelden,Giant Slalom,3
15-03-2008,Bormio,Slalom,DNF1
14-03-2008,Bormio,Giant Slalom,1
13-03-2008,Bormio,Super G,DSQ1
09-03-2008,Kranjska Gora,Slalom,7
08-03-2008,Kranjska Gora,Giant Slalom,1
23-02-2008,"Whistler, BC",Giant Slalom,4
21-02-2008,"Whistler, BC",Super G,DNF1
17-02-2008,Zagreb-Sljeme,Slalom,DSQ2
09-02-2008,Garmisch,Slalom,7
03-02-2008,Val d'Isere,Super Combined,22
22-01-2008,Schladming,Slalom,4
20-01-2008,Kitzbuehel,Combined,5
20-01-2008,Kitzbuehel,Slalom,8
19-01-2008,Kitzbuehel,Downhill,43
18-01-2008,Kitzbuehel,Super G,34
12-01-2008,Wengen,Slalom,3
11-01-2008,Wengen,Super Combined,5
06-01-2008,Adelboden,Slalom,DNF2
05-01-2008,Adelboden,Giant Slalom,DNF1
17-12-2007,La Villa - Alta Badia,Slalom,3
16-12-2007,La Villa - Alta Badia,Giant Slalom,5
09-12-2007,Bad Kleinkirchheim,Slalom,DNF1
08-12-2007,Bad Kleinkirchheim,Giant Slalom,3
03-12-2007,"Beaver Creek, CO",Super G,23
02-12-2007,"Beaver Creek, CO",Giant Slalom,4
29-11-2007,"Beaver Creek, CO",Super Combined,8
11-11-2007,Reiteralm,Slalom,DNQ1
28-10-2007,Soelden,Giant Slalom,2
18-03-2007,Lenzerheide,Slalom,14
17-03-2007,Lenzerheide,Giant Slalom,10
15-03-2007,Lenzerheide,Super G,DNF1
14-03-2007,Lenzerheide,Downhill,4
04-03-2007,Kranjska Gora,Slalom,25
03-03-2007,Kranjska Gora,Giant Slalom,4
25-02-2007,Garmisch-Partenkirchen,Slalom,DNQ1
30-01-2007,Schladming,Slalom,17
28-01-2007,Kitzbuehel,Slalom,7
27-01-2007,Kitzbuehel,Slalom,15
14-01-2007,Wengen,Super Combined,10
13-01-2007,Wengen,Downhill,31
07-01-2007,Adelboden,Slalom,DNF1
06-01-2007,Adelboden,Giant Slalom,17
21-12-2006,Hinterstoder,Giant Slalom,10
20-12-2006,Hinterstoder,Super G,36
18-12-2006,Alta Badia,Slalom,2
17-12-2006,Alta Badia,Giant Slalom,7
10-12-2006,Reiteralm,Super Combined,4
03-12-2006,"Beaver Creek, CO",Slalom,DNF2
02-12-2006,"Beaver Creek, CO",Giant Slalom,3
30-11-2006,"Beaver Creek, CO",Super Combined,10
12-11-2006,Levi,Slalom,DNQ1
18-03-2006,Are,Slalom,16
17-03-2006,Are,Giant Slalom,7
16-03-2006,Are,Super G,DNF1
11-03-2006,Shigakogen,Slalom,10
10-03-2006,Shigakogen,Slalom,5
05-03-2006,Yongpyong,Giant Slalom,1
04-03-2006,Yongpyong,Giant Slalom,DNS1
03-02-2006,Chamonix,Super Combined,10
24-01-2006,Schladming,Slalom,DSQ1
22-01-2006,Kitzbuehel,Slalom,6
15-01-2006,Wengen,Slalom,5
13-01-2006,Wengen,Super Combined,DNF
08-01-2006,Adelboden,Slalom,2
07-01-2006,Adelboden,Giant Slalom,13
22-12-2005,Kranjska Gora,Slalom,3
21-12-2005,Kranjska Gora,Giant Slalom,DNQ1
18-12-2005,Alta Badia,Giant Slalom,DNF1
12-12-2005,Madonna di Campiglio,Slalom,6
11-12-2005,Val d'Isere,Super Combined,10
10-12-2005,Val d'Isere,Downhill,59
04-12-2005,"Beaver Creek, CO",Slalom,3
03-12-2005,"Beaver Creek, CO",Giant Slalom,DNF1
23-10-2005,Soelden,Giant Slalom,8
13-03-2005,Lenzerheide,Slalom,DNF2
27-02-2005,Kranjska Gora,Slalom,10
25-01-2005,Schladming,Slalom,22
23-01-2005,Kitzbuehel,Slalom,12
16-01-2005,Wengen,Slalom,DNQ1
09-01-2005,Chamonix,Slalom,15
22-12-2004,Flachau,Slalom,DNQ1
13-12-2004,Sestriere,Slalom,23
05-12-2004,"Beaver Creek, CO",Slalom,15
29-02-2004,Kranjska Gora,Slalom,23
28-02-2004,Kranjska Gora,Giant Slalom,DNF1
11-01-2004,Chamonix,Slalom,DNQ1
15-12-2003,Madonna di Campiglio,Slalom,DNQ1
22-11-2003,"Park City, UT",Giant Slalom,DNQ1
