datum,kraj,disciplina,mesto
20-03-2016,St. Moritz,Slalom,13
06-03-2016,Kranjska Gora,Slalom,7
23-02-2016,Stockholm,City Event,9
14-02-2016,Yuzawa Naeba,Slalom,12
26-01-2016,Schladming,Slalom,DNF2
24-01-2016,Kitzbuehel,Slalom,4
17-01-2016,Wengen,Slalom,13
10-01-2016,Adelboden,Slalom,DSQ1
06-01-2016,Santa Caterina Valfurva,Slalom,21
22-12-2015,Madonna di Campiglio,Slalom,DNF2
13-12-2015,Val d'Is̬re,Slalom,10
22-03-2015,Meribel,Slalom,DNF2
15-03-2015,Kranjska Gora,Slalom,3
27-01-2015,Schladming,Slalom,8
25-01-2015,Kitzbuehel,Slalom,1
17-01-2015,Wengen,Slalom,6
11-01-2015,Adelboden,Slalom,14
06-01-2015,Zagreb,Slalom,4
22-12-2014,Madonna di Campiglio,Slalom,DNF1
14-12-2014,Are,Slalom,4
16-11-2014,Levi,Slalom,7
16-03-2014,Lenzerheide,Slalom,DNF1
09-03-2014,Kranjska Gora,Slalom,7
08-03-2014,Kranjska Gora,Giant Slalom,DNS1
28-01-2014,Schladming,Slalom,6
24-01-2014,Kitzbuehel,Slalom,6
19-01-2014,Wengen,Slalom,18
12-01-2014,Adelboden,Slalom,4
06-01-2014,Bormio,Slalom,5
15-12-2013,Val d'Isere,Slalom,2
17-11-2013,Levi,Slalom,5
17-03-2013,Lenzerheide,Slalom,12
10-03-2013,Kranjska Gora,Slalom,13
27-01-2013,Kitzbuehel,Slalom,12
20-01-2013,Wengen,Slalom,8
13-01-2013,Adelboden,Slalom,DNF1
06-01-2013,Zagreb,Slalom,16
01-01-2013,City Event Munich,City Event,5
18-12-2012,Madonna di Campiglio,Slalom,DNF1
08-12-2012,Val d'Isere,Slalom,13
11-11-2012,Levi,Slalom,9
18-03-2012,Schladming,Slalom,6
11-03-2012,Kranjska Gora,Slalom,13
19-02-2012,Bansko,Slalom,7
24-01-2012,Schladming,Slalom,12
22-01-2012,Kitzbuehel,Slalom,16
15-01-2012,Wengen,Slalom,20
08-01-2012,Adelboden,Slalom,16
05-01-2012,Zagreb,Slalom,7
21-12-2011,Flachau,Slalom,13
19-12-2011,Alta Badia,Slalom,21
08-12-2011,Beaver Creek,Slalom,22
23-10-2011,Soelden,Giant Slalom,DNQ1
19-03-2011,Lenzerheide,Slalom,21
06-03-2011,Kranjska Gora,Slalom,10
27-02-2011,Bansko,Slalom,18
25-01-2011,Schladming,Slalom,3
23-01-2011,Kitzbuehel,Slalom,7
16-01-2011,Wengen,Slalom,10
09-01-2011,Adelboden,Slalom,13
06-01-2011,Zagreb,Slalom,3
12-12-2010,Val d'Isere,Slalom,DNF1
14-11-2010,Levi,Slalom,11
13-03-2010,Garmisch Partenkirchen,Slalom,16
31-01-2010,Kranjska Gora,Slalom,7
26-01-2010,Schladming,Slalom,16
24-01-2010,Kitzbuehel,Slalom,8
17-01-2010,Wengen,Slalom,17
10-01-2010,Adelboden,Slalom,5
06-01-2010,Zagreb,Slalom,7
21-12-2009,Alta Badia,Slalom,DNF1
15-11-2009,Levi,Slalom,4
14-03-2009,Are,Slalom,8
01-03-2009,Kranjska Gora,Slalom,6
01-02-2009,Garmisch Partenkirchen,Slalom,10
27-01-2009,Schladming,Slalom,15
25-01-2009,Kitzbuehel,Slalom,DNF1
18-01-2009,Wengen,Slalom,7
11-01-2009,Adelboden,Slalom,7
06-01-2009,Zagreb,Slalom,24
22-12-2008,Alta Badia,Slalom,8
16-11-2008,Levi,Slalom,7
09-03-2008,Kranjska Gora,Slalom,15
17-02-2008,Zagreb-Sljeme,Slalom,22
09-02-2008,Garmisch,Slalom,10
22-01-2008,Schladming,Slalom,DNF1
20-01-2008,Kitzbuehel,Slalom,DNF1
12-01-2008,Wengen,Slalom,14
06-01-2008,Adelboden,Slalom,20
17-12-2007,La Villa - Alta Badia,Slalom,DNQ1
09-12-2007,Bad Kleinkirchheim,Slalom,DNQ1
11-11-2007,Reiteralm,Slalom,DNF1
04-03-2007,Kranjska Gora,Slalom,DNF1
25-02-2007,Garmisch-Partenkirchen,Slalom,DNQ1
30-01-2007,Schladming,Slalom,23
28-01-2007,Kitzbuehel,Slalom,DNQ1
27-01-2007,Kitzbuehel,Slalom,DNQ1
07-01-2007,Adelboden,Slalom,20
18-12-2006,Alta Badia,Slalom,DNQ1
03-12-2006,"Beaver Creek, CO",Slalom,DNF1
12-11-2006,Levi,Slalom,DNQ1
22-12-2005,Kranjska Gora,Slalom,DNQ1
12-12-2005,Madonna di Campiglio,Slalom,DNQ1
09-01-2005,Chamonix,Slalom,DNQ2
22-12-2004,Flachau,Slalom,DNQ1
