datum,kraj,disciplina,mesto
21-12-2005,Kranjska Gora,Giant Slalom,13
18-12-2005,Alta Badia,Giant Slalom,16
17-12-2005,Gardena/Groeden,Downhill,9
16-12-2005,Gardena/Groeden,Super G,19
11-12-2005,Val d'Isere,Super Combined,DSQ
10-12-2005,Val d'Isere,Downhill,23
03-12-2005,"Beaver Creek, CO",Giant Slalom,DNF1
02-12-2005,"Beaver Creek, CO",Downhill,26
01-12-2005,"Beaver Creek, CO",Super G,6
27-11-2005,"Lake Louise, AB",Super G,DNF1
26-11-2005,"Lake Louise, AB",Downhill,10
23-10-2005,Soelden,Giant Slalom,16
13-03-2005,Lenzerheide,Slalom,DNF2
12-03-2005,Lenzerheide,Giant Slalom,18
11-03-2005,Lenzerheide,Super G,13
10-03-2005,Lenzerheide,Downhill,8
06-03-2005,Kvitfjell,Super G,2
05-03-2005,Kvitfjell,Downhill,10
26-02-2005,Kranjska Gora,Giant Slalom,17
20-02-2005,Garmisch-Partenkirchen,Super G,2
19-02-2005,Garmisch-Partenkirchen,Downhill,23
18-02-2005,Garmisch-Partenkirchen,Downhill,7
24-01-2005,Kitzbuehel,Super G,4
23-01-2005,Kitzbuehel,Slalom,DNQ1
15-01-2005,Wengen,Downhill,DNF1
14-01-2005,Wengen,Combined,3
11-01-2005,Adelboden,Giant Slalom,DNF2
08-01-2005,Chamonix,Downhill,26
29-12-2004,Bormio,Downhill,12
21-12-2004,Flachau,Giant Slalom,7
19-12-2004,Alta Badia,Giant Slalom,10
18-12-2004,Gardena/Groeden,Downhill,16
17-12-2004,Gardena/Groeden,Super G,17
12-12-2004,Val d'Isere,Giant Slalom,7
11-12-2004,Val d'Isere,Downhill,9
04-12-2004,"Beaver Creek, CO",Giant Slalom,8
03-12-2004,"Beaver Creek, CO",Downhill,19
02-12-2004,"Beaver Creek, CO",Super G,21
28-11-2004,"Lake Louise, AB",Super G,8
27-11-2004,"Lake Louise, AB",Downhill,31
24-10-2004,Soelden,Giant Slalom,22
10-03-2004,Sestriere,Downhill,14
07-03-2004,Kvitfjell,Super G,26
06-03-2004,Kvitfjell,Downhill,22
28-02-2004,Kranjska Gora,Giant Slalom,25
14-02-2004,St. Anton,Downhill,17
08-02-2004,Adelboden,Slalom,DNF1
07-02-2004,Adelboden,Giant Slalom,16
01-02-2004,Garmisch-Partenkirchen,Super G,16
31-01-2004,Garmisch-Partenkirchen,Downhill,4
30-01-2004,Garmisch-Partenkirchen,Downhill,14
25-01-2004,Kitzbuehel,Slalom,DNQ1
25-01-2004,Kitzbuehel,Combined,7
24-01-2004,Kitzbuehel,Downhill,23
23-01-2004,Kitzbuehel,Super G,23
22-01-2004,Kitzbuehel,Downhill,28
11-01-2004,Chamonix,Slalom,DSQ1
11-01-2004,Chamonix,Combined,DSQ
10-01-2004,Chamonix,Downhill,44
03-01-2004,Flachau,Giant Slalom,DNQ1
21-12-2003,Alta Badia,Giant Slalom,21
20-12-2003,Gardena/Groeden,Downhill,39
19-12-2003,Gardena/Groeden,Super G,26
14-12-2003,Alta Badia,Giant Slalom,25
07-12-2003,"Vail/Beaver Creek, CO",Super G,18
06-12-2003,"Vail/Beaver Creek, CO",Downhill,19
05-12-2003,"Vail/Beaver Creek, CO",Downhill,21
30-11-2003,"Lake Louise, AB",Super G,36
29-11-2003,"Lake Louise, AB",Downhill,26
22-11-2003,"Park City, UT",Giant Slalom,16
26-10-2003,Soelden,Giant Slalom,DNF1
16-03-2003,Lillehammer,Slalom,17
15-03-2003,Lillehammer,Giant Slalom,18
13-03-2003,Lillehammer,Super G,20
12-03-2003,Lillehammer,Downhill,17
08-03-2003,Shigakogen,Slalom,22
