datum,kraj,disciplina,mesto,zaostanek
26-01-2016,Schladming,Slalom,DNQ1,
24-01-2016,Kitzbuehel,Slalom,DNQ1,
10-01-2016,Adelboden,Slalom,DNF1,
06-01-2016,Santa Caterina Valfurva,Slalom,26,23.76
22-12-2015,Madonna di Campiglio,Slalom,DNF1,
13-12-2015,Val d'Is̬re,Slalom,DNQ1,
27-01-2015,Schladming,Slalom,DNF1,
25-01-2015,Kitzbuehel,Slalom,DNQ1,
11-01-2015,Adelboden,Slalom,DNQ1,
22-12-2014,Madonna di Campiglio,Slalom,DNQ1,
16-11-2014,Levi,Slalom,DNQ1,
28-01-2014,Schladming,Slalom,DNF1,
24-01-2014,Kitzbuehel,Slalom,DNF1,
12-01-2014,Adelboden,Slalom,DNF1,
17-11-2013,Levi,Slalom,DNQ1,
10-03-2013,Kranjska Gora,Slalom,DNQ1,
09-03-2013,Kranjska Gora,Giant Slalom,DNF1,
18-12-2012,Madonna di Campiglio,Slalom,DNQ1,
11-11-2012,Levi,Slalom,DNQ1,
24-01-2012,Schladming,Slalom,DSQ1,
