datum,kraj,disciplina,mesto
30-11-2007,"Beaver Creek, CO",Downhill,46
29-11-2007,"Beaver Creek, CO",Super Combined,13
11-03-2007,Kvitfjell,Super G,53
10-03-2007,Kvitfjell,Downhill,36
09-03-2007,Kvitfjell,Super Combined,29
14-01-2007,Wengen,Super Combined,35
13-01-2007,Wengen,Downhill,52
10-12-2006,Reiteralm,Super Combined,47
03-12-2006,"Beaver Creek, CO",Slalom,DNQ1
01-12-2006,"Beaver Creek, CO",Downhill,44
30-11-2006,"Beaver Creek, CO",Super Combined,23
25-11-2006,"Lake Louise, AB",Downhill,DNS1
12-11-2006,Levi,Slalom,DNQ1
15-01-2006,Wengen,Slalom,DNQ1
13-01-2006,Wengen,Super Combined,31
08-01-2006,Adelboden,Slalom,DNF1
22-12-2005,Kranjska Gora,Slalom,DNQ1
11-12-2005,Val d'Isere,Super Combined,24
23-01-2005,Kitzbuehel,Slalom,DNQ1
13-12-2004,Sestriere,Slalom,DNQ1
